"","site","date1","temp_xbar","temp_max","temp_min","lat","long"
"4575","grizzly",2022-01-18,0.301,0.301,0.301,43.79752,-110.80718
"4576","grizzly",2022-01-19,0.301,0.301,0.301,43.79752,-110.80718
"4577","grizzly",2022-01-20,0.292833333333333,0.301,0.273,43.79752,-110.80718
"4578","grizzly",2022-01-21,0.282333333333333,0.301,0.273,43.79752,-110.80718
"4579","grizzly",2022-01-22,0.283458333333333,0.412,0.273,43.79752,-110.80718
"4580","grizzly",2022-01-23,0.273,0.273,0.273,43.79752,-110.80718
"4581","grizzly",2022-01-24,0.273,0.273,0.273,43.79752,-110.80718
"4582","grizzly",2022-01-25,0.273,0.273,0.273,43.79752,-110.80718
"4583","grizzly",2022-01-26,0.274166666666667,0.301,0.273,43.79752,-110.80718
"4584","grizzly",2022-01-27,0.273,0.273,0.273,43.79752,-110.80718
"4585","grizzly",2022-01-28,0.273,0.273,0.273,43.79752,-110.80718
"4586","grizzly",2022-01-29,0.274166666666667,0.301,0.273,43.79752,-110.80718
"4587","grizzly",2022-01-30,0.273,0.273,0.273,43.79752,-110.80718
"4588","grizzly",2022-01-31,0.267375,0.273,0.246,43.79752,-110.80718
"4589","grizzly",2022-02-01,0.2505,0.273,0.246,43.79752,-110.80718
"4590","grizzly",2022-02-02,0.247125,0.273,0.246,43.79752,-110.80718
"4591","grizzly",2022-02-03,0.246,0.246,0.246,43.79752,-110.80718
"4592","grizzly",2022-02-04,0.246,0.246,0.246,43.79752,-110.80718
"4593","grizzly",2022-02-05,0.246,0.246,0.246,43.79752,-110.80718
"4594","grizzly",2022-02-06,0.246,0.246,0.246,43.79752,-110.80718
"4595","grizzly",2022-02-07,0.246,0.246,0.246,43.79752,-110.80718
"4596","grizzly",2022-02-08,0.246,0.246,0.246,43.79752,-110.80718
"4597","grizzly",2022-02-09,0.246,0.246,0.246,43.79752,-110.80718
"4598","grizzly",2022-02-10,0.246,0.246,0.246,43.79752,-110.80718
"4599","grizzly",2022-02-11,0.246,0.246,0.246,43.79752,-110.80718
"4600","grizzly",2022-02-12,0.237833333333333,0.246,0.218,43.79752,-110.80718
"4601","grizzly",2022-02-13,0.2215,0.246,0.218,43.79752,-110.80718
"4602","grizzly",2022-02-14,0.218,0.218,0.218,43.79752,-110.80718
"4603","grizzly",2022-02-15,0.218,0.218,0.218,43.79752,-110.80718
"4604","grizzly",2022-02-16,0.218,0.218,0.218,43.79752,-110.80718
"4605","grizzly",2022-02-17,0.218,0.218,0.218,43.79752,-110.80718
"4606","grizzly",2022-02-18,0.218,0.218,0.218,43.79752,-110.80718
"4607","grizzly",2022-02-19,0.201666666666667,0.218,0.19,43.79752,-110.80718
"4608","grizzly",2022-02-20,0.19,0.19,0.19,43.79752,-110.80718
"4609","grizzly",2022-02-21,0.19,0.19,0.19,43.79752,-110.80718
"4610","grizzly",2022-02-22,0.19,0.19,0.19,43.79752,-110.80718
"4611","grizzly",2022-02-23,0.19,0.19,0.19,43.79752,-110.80718
"4612","grizzly",2022-02-24,0.19,0.19,0.19,43.79752,-110.80718
"4613","grizzly",2022-02-25,0.19,0.19,0.19,43.79752,-110.80718
"4614","grizzly",2022-02-26,0.19,0.19,0.19,43.79752,-110.80718
"4615","grizzly",2022-02-27,0.19,0.19,0.19,43.79752,-110.80718
"4616","grizzly",2022-02-28,0.19,0.19,0.19,43.79752,-110.80718
"4617","grizzly",2022-03-01,0.19,0.19,0.19,43.79752,-110.80718
"4618","grizzly",2022-03-02,0.19,0.19,0.19,43.79752,-110.80718
"4619","grizzly",2022-03-03,0.19,0.19,0.19,43.79752,-110.80718
"4620","grizzly",2022-03-04,0.19,0.19,0.19,43.79752,-110.80718
"4621","grizzly",2022-03-05,0.19,0.19,0.19,43.79752,-110.80718
"4622","grizzly",2022-03-06,0.19,0.19,0.19,43.79752,-110.80718
"4623","grizzly",2022-03-07,0.19,0.19,0.19,43.79752,-110.80718
"4624","grizzly",2022-03-08,0.19,0.19,0.19,43.79752,-110.80718
"4625","grizzly",2022-03-09,0.19,0.19,0.19,43.79752,-110.80718
"4626","grizzly",2022-03-10,0.19,0.19,0.19,43.79752,-110.80718
"4627","grizzly",2022-03-11,0.19,0.19,0.19,43.79752,-110.80718
"4628","grizzly",2022-03-12,0.19,0.19,0.19,43.79752,-110.80718
"4629","grizzly",2022-03-13,0.19,0.19,0.19,43.79752,-110.80718
"4630","grizzly",2022-03-14,0.19,0.19,0.19,43.79752,-110.80718
"4631","grizzly",2022-03-15,0.19,0.19,0.19,43.79752,-110.80718
"4632","grizzly",2022-03-16,0.19,0.19,0.19,43.79752,-110.80718
"4633","grizzly",2022-03-17,0.19,0.19,0.19,43.79752,-110.80718
"4634","grizzly",2022-03-18,0.19,0.19,0.19,43.79752,-110.80718
"4635","grizzly",2022-03-19,0.188875,0.19,0.163,43.79752,-110.80718
"4636","grizzly",2022-03-20,0.177625,0.19,0.163,43.79752,-110.80718
"4637","grizzly",2022-03-21,0.16525,0.19,0.163,43.79752,-110.80718
"4638","grizzly",2022-03-22,0.164125,0.19,0.163,43.79752,-110.80718
"4639","grizzly",2022-03-23,0.163,0.163,0.163,43.79752,-110.80718
"4640","grizzly",2022-03-24,0.163,0.163,0.163,43.79752,-110.80718
"4641","grizzly",2022-03-25,0.163,0.163,0.163,43.79752,-110.80718
"4642","grizzly",2022-03-26,0.163,0.163,0.163,43.79752,-110.80718
"4643","grizzly",2022-03-27,0.164125,0.19,0.163,43.79752,-110.80718
"4644","grizzly",2022-03-28,0.171791666666667,0.19,0.135,43.79752,-110.80718
"4645","grizzly",2022-03-29,0.202833333333333,0.218,0.19,43.79752,-110.80718
"4646","grizzly",2022-03-30,0.218,0.218,0.218,43.79752,-110.80718
"4647","grizzly",2022-03-31,0.218,0.218,0.218,43.79752,-110.80718
"4648","grizzly",2022-04-01,0.218,0.218,0.218,43.79752,-110.80718
"4649","grizzly",2022-04-02,0.218,0.218,0.218,43.79752,-110.80718
"4650","grizzly",2022-04-03,0.218,0.218,0.218,43.79752,-110.80718
"4651","grizzly",2022-04-04,0.218,0.218,0.218,43.79752,-110.80718
"4652","grizzly",2022-04-05,0.218,0.218,0.218,43.79752,-110.80718
"4653","grizzly",2022-04-06,0.218,0.218,0.218,43.79752,-110.80718
"4654","grizzly",2022-04-07,0.218,0.218,0.218,43.79752,-110.80718
"4655","grizzly",2022-04-08,0.218,0.218,0.218,43.79752,-110.80718
"4656","grizzly",2022-04-09,0.218,0.218,0.218,43.79752,-110.80718
"4657","grizzly",2022-04-10,0.218,0.218,0.218,43.79752,-110.80718
"4658","grizzly",2022-04-11,0.218,0.218,0.218,43.79752,-110.80718
"4659","grizzly",2022-04-12,0.218,0.218,0.218,43.79752,-110.80718
"4660","grizzly",2022-04-13,0.218,0.218,0.218,43.79752,-110.80718
"4661","grizzly",2022-04-14,0.218,0.218,0.218,43.79752,-110.80718
"4662","grizzly",2022-04-15,0.218,0.218,0.218,43.79752,-110.80718
"4663","grizzly",2022-04-16,0.218,0.218,0.218,43.79752,-110.80718
