Plot Title: 10767835								
#	"Date Time, GMT-06:00"	"Temp, °F (LGR S/N: 10767835, SEN S/N: 10767835)"	"Temp, °C (LGR S/N: 10767835, SEN S/N: 10767835)"	Coupler Detached (LGR S/N: 10767835)	Coupler Attached (LGR S/N: 10767835)	Host Connected (LGR S/N: 10767835)	Stopped (LGR S/N: 10767835)	End Of File (LGR S/N: 10767835)
4577	2/9/2016 13:24	33.188	0.7					
4578	2/9/2016 14:24	33.237	0.7					
4579	2/9/2016 15:24	33.237	0.7					
4580	2/9/2016 16:24	33.237	0.7					
4581	2/9/2016 17:24	33.237	0.7					
4582	2/9/2016 18:24	33.237	0.7					
4583	2/9/2016 19:24	33.138	0.6					
4584	2/9/2016 20:24	33.138	0.6					
4585	2/9/2016 21:24	33.138	0.6					
4586	2/9/2016 22:24	33.138	0.6					
4587	2/9/2016 23:24	33.138	0.6					
4588	2/10/2016 0:24	33.138	0.6					
4589	2/10/2016 1:24	33.138	0.6					
4590	2/10/2016 2:24	33.138	0.6					
4591	2/10/2016 3:24	33.089	0.6					
4592	2/10/2016 4:24	33.089	0.6					
4593	2/10/2016 5:24	33.089	0.6					
4594	2/10/2016 6:24	33.089	0.6					
4595	2/10/2016 7:24	33.138	0.6					
4596	2/10/2016 8:24	33.138	0.6					
4597	2/10/2016 9:24	33.089	0.6					
4598	2/10/2016 10:24	33.138	0.6					
4599	2/10/2016 11:24	33.188	0.7					
4600	2/10/2016 12:24	33.287	0.7					
4601	2/10/2016 13:24	33.336	0.7					
4602	2/10/2016 14:24	33.336	0.7					
4603	2/10/2016 15:24	33.386	0.8					
4604	2/10/2016 16:24	33.386	0.8					
4605	2/10/2016 17:24	33.386	0.8					
4606	2/10/2016 18:24	33.386	0.8					
4607	2/10/2016 19:24	33.386	0.8					
4608	2/10/2016 20:24	33.336	0.7					
4609	2/10/2016 21:24	33.188	0.7					
4610	2/10/2016 22:24	32.94	0.5					
4611	2/10/2016 23:24	32.99	0.6					
4612	2/11/2016 0:24	33.138	0.6					
4613	2/11/2016 1:24	33.237	0.7					
4614	2/11/2016 2:24	33.237	0.7					
4615	2/11/2016 3:24	33.336	0.7					
4616	2/11/2016 4:24	33.336	0.7					
4617	2/11/2016 5:24	33.386	0.8					
4618	2/11/2016 6:24	33.386	0.8					
4619	2/11/2016 7:24	33.435	0.8					
4620	2/11/2016 8:24	33.435	0.8					
4621	2/11/2016 9:24	33.386	0.8					
4622	2/11/2016 10:24	33.386	0.8					
4623	2/11/2016 11:24	33.485	0.8					
4624	2/11/2016 12:24	33.633	0.9					
4625	2/11/2016 13:24	33.681	0.9					
4626	2/11/2016 14:24	33.732	1.0					
4627	2/11/2016 15:24	33.732	1.0					
4628	2/11/2016 16:24	33.681	0.9					
4629	2/11/2016 17:24	33.681	0.9					
4630	2/11/2016 18:24	33.633	0.9					
4631	2/11/2016 19:24	33.633	0.9					
4632	2/11/2016 20:24	33.584	0.9					
4633	2/11/2016 21:24	33.584	0.9					
4634	2/11/2016 22:24	33.584	0.9					
4635	2/11/2016 23:24	33.584	0.9					
4636	2/12/2016 0:24	33.336	0.7					
4637	2/12/2016 1:24	33.435	0.8					
4638	2/12/2016 2:24	33.485	0.8					
4639	2/12/2016 3:24	33.534	0.9					
4640	2/12/2016 4:24	33.584	0.9					
4641	2/12/2016 5:24	33.584	0.9					
4642	2/12/2016 6:24	33.534	0.9					
4643	2/12/2016 7:24	33.534	0.9					
4644	2/12/2016 8:24	33.485	0.8					
4645	2/12/2016 9:24	33.485	0.8					
4646	2/12/2016 10:24	33.534	0.9					
4647	2/12/2016 11:24	33.435	0.8					
4648	2/12/2016 12:24	33.435	0.8					
4649	2/12/2016 13:24	33.485	0.8					
4650	2/12/2016 14:24	33.584	0.9					
4651	2/12/2016 15:24	33.584	0.9					
4652	2/12/2016 16:24	33.584	0.9					
4653	2/12/2016 17:24	33.584	0.9					
4654	2/12/2016 18:24	33.584	0.9					
4655	2/12/2016 19:24	33.534	0.9					
4656	2/12/2016 20:24	33.534	0.9					
4657	2/12/2016 21:24	33.485	0.8					
4658	2/12/2016 22:24	33.534	0.9					
4659	2/12/2016 23:24	33.534	0.9					
4660	2/13/2016 0:24	33.534	0.9					
4661	2/13/2016 1:24	33.534	0.9					
4662	2/13/2016 2:24	33.584	0.9					
4663	2/13/2016 3:24	33.584	0.9					
4664	2/13/2016 4:24	33.633	0.9					
4665	2/13/2016 5:24	33.633	0.9					
4666	2/13/2016 6:24	33.633	0.9					
4667	2/13/2016 7:24	33.633	0.9					
4668	2/13/2016 8:24	33.633	0.9					
4669	2/13/2016 9:24	33.633	0.9					
4670	2/13/2016 10:24	33.633	0.9					
4671	2/13/2016 11:24	33.681	0.9					
4672	2/13/2016 12:24	33.732	1.0					
4673	2/13/2016 13:24	33.732	1.0					
4674	2/13/2016 14:24	33.584	0.9					
4675	2/13/2016 15:24	33.237	0.7					
4676	2/13/2016 16:24	33.138	0.6					
4677	2/13/2016 17:24	33.237	0.7					
4678	2/13/2016 18:24	33.336	0.7					
4679	2/13/2016 19:24	33.336	0.7					
4680	2/13/2016 20:24	33.336	0.7					
4681	2/13/2016 21:24	33.336	0.7					
4682	2/13/2016 22:24	33.336	0.7					
4683	2/13/2016 23:24	33.336	0.7					
4684	2/14/2016 0:24	33.336	0.7					
4685	2/14/2016 1:24	33.287	0.7					
4686	2/14/2016 2:24	33.287	0.7					
4687	2/14/2016 3:24	33.237	0.7					
4688	2/14/2016 4:24	33.138	0.6					
4689	2/14/2016 5:24	33.089	0.6					
4690	2/14/2016 6:24	32.94	0.5					
4691	2/14/2016 7:24	32.691	0.4					
4692	2/14/2016 8:24	32.841	0.5					
4693	2/14/2016 9:24	32.94	0.5					
4694	2/14/2016 10:24	33.089	0.6					
4695	2/14/2016 11:24	33.138	0.6					
4696	2/14/2016 12:24	33.188	0.7					
4697	2/14/2016 13:24	33.287	0.7					
4698	2/14/2016 14:24	33.336	0.7					
4699	2/14/2016 15:24	33.386	0.8					
4700	2/14/2016 16:24	33.386	0.8					
4701	2/14/2016 17:24	33.435	0.8					
4702	2/14/2016 18:24	33.435	0.8					
4703	2/14/2016 19:24	33.336	0.7					
4704	2/14/2016 20:24	33.336	0.7					
4705	2/14/2016 21:24	33.237	0.7					
4706	2/14/2016 22:24	33.188	0.7					
4707	2/14/2016 23:24	33.237	0.7					
4708	2/15/2016 0:24	33.039	0.6					
4709	2/15/2016 1:24	32.99	0.6					
4710	2/15/2016 2:24	32.94	0.5					
4711	2/15/2016 3:24	32.94	0.5					
4712	2/15/2016 4:24	32.841	0.5					
4713	2/15/2016 5:24	32.79	0.4					
4714	2/15/2016 6:24	32.99	0.6					
4715	2/15/2016 7:24	33.089	0.6					
4716	2/15/2016 8:24	33.138	0.6					
4717	2/15/2016 9:24	33.237	0.7					
4718	2/15/2016 10:24	33.237	0.7					
4719	2/15/2016 11:24	33.287	0.7					
4720	2/15/2016 12:24	33.287	0.7					
4721	2/15/2016 13:24	33.336	0.7					
4722	2/15/2016 14:24	33.386	0.8					
4723	2/15/2016 15:24	33.435	0.8					
4724	2/15/2016 16:24	33.435	0.8					
4725	2/15/2016 17:24	33.435	0.8					
4726	2/15/2016 18:24	33.386	0.8					
4727	2/15/2016 19:24	33.336	0.7					
4728	2/15/2016 20:24	33.237	0.7					
4729	2/15/2016 21:24	33.237	0.7					
4730	2/15/2016 22:24	33.237	0.7					
4731	2/15/2016 23:24	33.287	0.7					
4732	2/16/2016 0:24	33.386	0.8					
4733	2/16/2016 1:24	33.435	0.8					
4734	2/16/2016 2:24	33.534	0.9					
4735	2/16/2016 3:24	33.534	0.9					
4736	2/16/2016 4:24	33.534	0.9					
4737	2/16/2016 5:24	33.584	0.9					
4738	2/16/2016 6:24	33.584	0.9					
4739	2/16/2016 7:24	33.584	0.9					
4740	2/16/2016 8:24	33.584	0.9					
4741	2/16/2016 9:24	33.485	0.8					
4742	2/16/2016 10:24	33.584	0.9					
4743	2/16/2016 11:24	33.633	0.9					
4744	2/16/2016 12:24	33.732	1.0					
4745	2/16/2016 13:24	33.78	1.0					
4746	2/16/2016 14:24	33.831	1.0					
4747	2/16/2016 15:24	33.879	1.0					
4748	2/16/2016 16:24	33.879	1.0					
4749	2/16/2016 17:24	33.928	1.1					
4750	2/16/2016 18:24	33.928	1.1					
4751	2/16/2016 19:24	33.831	1.0					
4752	2/16/2016 20:24	33.78	1.0					
4753	2/16/2016 21:24	33.732	1.0					
4754	2/16/2016 22:24	33.732	1.0					
4755	2/16/2016 23:24	33.681	0.9					
4756	2/17/2016 0:24	33.681	0.9					
4757	2/17/2016 1:24	33.681	0.9					
4758	2/17/2016 2:24	33.633	0.9					
4759	2/17/2016 3:24	33.633	0.9					
4760	2/17/2016 4:24	33.633	0.9					
4761	2/17/2016 5:24	33.633	0.9					
4762	2/17/2016 6:24	33.681	0.9					
4763	2/17/2016 7:24	33.633	0.9					
4764	2/17/2016 8:24	33.534	0.9					
4765	2/17/2016 9:24	33.435	0.8					
4766	2/17/2016 10:24	33.386	0.8					
4767	2/17/2016 11:24	33.485	0.8					
4768	2/17/2016 12:24	33.633	0.9					
4769	2/17/2016 13:24	33.78	1.0					
4770	2/17/2016 14:24	33.879	1.0					
4771	2/17/2016 15:24	33.879	1.0					
4772	2/17/2016 16:24	33.879	1.0					
4773	2/17/2016 17:24	33.879	1.0					
4774	2/17/2016 18:24	33.831	1.0					
4775	2/17/2016 19:24	33.78	1.0					
4776	2/17/2016 20:24	33.732	1.0					
4777	2/17/2016 21:24	33.732	1.0					
4778	2/17/2016 22:24	33.732	1.0					
4779	2/17/2016 23:24	33.732	1.0					
4780	2/18/2016 0:24	33.732	1.0					
4781	2/18/2016 1:24	33.732	1.0					
4782	2/18/2016 2:24	33.78	1.0					
4783	2/18/2016 3:24	33.78	1.0					
4784	2/18/2016 4:24	33.831	1.0					
4785	2/18/2016 5:24	33.831	1.0					
4786	2/18/2016 6:24	33.831	1.0					
4787	2/18/2016 7:24	33.831	1.0					
4788	2/18/2016 8:24	33.831	1.0					
4789	2/18/2016 9:24	33.831	1.0					
4790	2/18/2016 10:24	33.879	1.0					
4791	2/18/2016 11:24	33.879	1.0					
4792	2/18/2016 12:24	33.633	0.9					
4793	2/18/2016 13:24	33.138	0.6					
4794	2/18/2016 14:24	32.841	0.5					
4795	2/18/2016 15:24	32.841	0.5					
4796	2/18/2016 16:24	32.94	0.5					
4797	2/18/2016 17:24	33.138	0.6					
4798	2/18/2016 18:24	33.138	0.6					
4799	2/18/2016 19:24	33.138	0.6					
4800	2/18/2016 20:24	33.138	0.6					
4801	2/18/2016 21:24	33.237	0.7					
4802	2/18/2016 22:24	33.138	0.6					
4803	2/18/2016 23:24	33.188	0.7					
4804	2/19/2016 0:24	33.138	0.6					
4805	2/19/2016 1:24	33.188	0.7					
4806	2/19/2016 2:24	33.039	0.6					
4807	2/19/2016 3:24	32.742	0.4					
4808	2/19/2016 4:24	32.542	0.3					
4809	2/19/2016 5:24	32.443	0.2					
4810	2/19/2016 6:24	32.542	0.3					
4811	2/19/2016 7:24	32.592	0.3					
4812	2/19/2016 8:24	32.691	0.4					
4813	2/19/2016 9:24	32.841	0.5					
4814	2/19/2016 10:24	32.99	0.6					
4815	2/19/2016 11:24	33.138	0.6					
4816	2/19/2016 12:24	33.188	0.7					
4817	2/19/2016 13:24	33.336	0.7					
4818	2/19/2016 14:24	33.435	0.8					
4819	2/19/2016 15:24	33.534	0.9					
4820	2/19/2016 16:24	33.584	0.9					
4821	2/19/2016 17:24	33.633	0.9					
4822	2/19/2016 18:24	33.633	0.9					
4823	2/19/2016 19:24	33.534	0.9					
4824	2/19/2016 20:24	33.435	0.8					
4825	2/19/2016 21:24	33.386	0.8					
4826	2/19/2016 22:24	33.386	0.8					
4827	2/19/2016 23:24	33.386	0.8					
4828	2/20/2016 0:24	33.386	0.8					
4829	2/20/2016 1:24	33.435	0.8					
4830	2/20/2016 2:24	33.386	0.8					
4831	2/20/2016 3:24	33.386	0.8					
4832	2/20/2016 4:24	33.336	0.7					
4833	2/20/2016 5:24	33.336	0.7					
4834	2/20/2016 6:24	33.336	0.7					
4835	2/20/2016 7:24	33.336	0.7					
4836	2/20/2016 8:24	33.287	0.7					
4837	2/20/2016 9:24	33.237	0.7					
4838	2/20/2016 10:24	33.237	0.7					
4839	2/20/2016 11:24	33.336	0.7					
4840	2/20/2016 12:24	33.336	0.7					
4841	2/20/2016 13:24	33.435	0.8					
4842	2/20/2016 14:24	33.485	0.8					
4843	2/20/2016 15:24	33.435	0.8					
4844	2/20/2016 16:24	33.435	0.8					
4845	2/20/2016 17:24	33.386	0.8					
4846	2/20/2016 18:24	33.287	0.7					
4847	2/20/2016 19:24	33.188	0.7					
4848	2/20/2016 20:24	33.138	0.6					
4849	2/20/2016 21:24	33.089	0.6					
4850	2/20/2016 22:24	33.089	0.6					
4851	2/20/2016 23:24	33.039	0.6					
4852	2/21/2016 0:24	32.94	0.5					
4853	2/21/2016 1:24	32.891	0.5					
4854	2/21/2016 2:24	32.79	0.4					
4855	2/21/2016 3:24	32.742	0.4					
4856	2/21/2016 4:24	32.691	0.4					
4857	2/21/2016 5:24	32.691	0.4					
4858	2/21/2016 6:24	32.691	0.4					
4859	2/21/2016 7:24	32.641	0.4					
4860	2/21/2016 8:24	32.641	0.4					
4861	2/21/2016 9:24	32.742	0.4					
4862	2/21/2016 10:24	32.841	0.5					
4863	2/21/2016 11:24	32.94	0.5					
4864	2/21/2016 12:24	32.99	0.6					
4865	2/21/2016 13:24	32.99	0.6					
4866	2/21/2016 14:24	33.039	0.6					
4867	2/21/2016 15:24	33.089	0.6					
4868	2/21/2016 16:24	33.089	0.6					
4869	2/21/2016 17:24	33.089	0.6					
4870	2/21/2016 18:24	33.039	0.6					
4871	2/21/2016 19:24	33.039	0.6					
4872	2/21/2016 20:24	32.99	0.6					
4873	2/21/2016 21:24	32.891	0.5					
4874	2/21/2016 22:24	32.841	0.5					
4875	2/21/2016 23:24	32.841	0.5					
4876	2/22/2016 0:24	32.94	0.5					
4877	2/22/2016 1:24	32.94	0.5					
4878	2/22/2016 2:24	33.039	0.6					
4879	2/22/2016 3:24	32.891	0.5					
4880	2/22/2016 4:24	32.691	0.4					
4881	2/22/2016 5:24	32.641	0.4					
4882	2/22/2016 6:24	32.592	0.3					
4883	2/22/2016 7:24	32.691	0.4					
4884	2/22/2016 8:24	32.691	0.4					
4885	2/22/2016 9:24	32.742	0.4					
4886	2/22/2016 10:24	32.841	0.5					
4887	2/22/2016 11:24	32.99	0.6					
4888	2/22/2016 12:24	33.089	0.6					
4889	2/22/2016 13:24	33.138	0.6					
4890	2/22/2016 14:24	33.188	0.7					
4891	2/22/2016 15:24	33.237	0.7					
4892	2/22/2016 16:24	33.237	0.7					
4893	2/22/2016 17:24	33.188	0.7					
4894	2/22/2016 18:24	33.188	0.7					
4895	2/22/2016 19:24	33.138	0.6					
4896	2/22/2016 20:24	33.138	0.6					
4897	2/22/2016 21:24	33.039	0.6					
4898	2/22/2016 22:24	32.99	0.6					
4899	2/22/2016 23:24	32.94	0.5					
4900	2/23/2016 0:24	32.891	0.5					
4901	2/23/2016 1:24	32.79	0.4					
4902	2/23/2016 2:24	32.742	0.4					
4903	2/23/2016 3:24	32.641	0.4					
4904	2/23/2016 4:24	32.592	0.3					
4905	2/23/2016 5:24	32.542	0.3					
4906	2/23/2016 6:24	32.542	0.3					
4907	2/23/2016 7:24	32.491	0.3					
4908	2/23/2016 8:24	32.443	0.2					
4909	2/23/2016 9:24	32.443	0.2					
4910	2/23/2016 10:24	32.443	0.2					
4911	2/23/2016 11:24	32.491	0.3					
4912	2/23/2016 12:24	32.592	0.3					
4913	2/23/2016 13:24	32.641	0.4					
4914	2/23/2016 14:24	32.742	0.4					
4915	2/23/2016 15:24	32.79	0.4					
4916	2/23/2016 16:24	32.841	0.5					
4917	2/23/2016 17:24	32.841	0.5					
4918	2/23/2016 18:24	32.742	0.4					
4919	2/23/2016 19:24	32.641	0.4					
4920	2/23/2016 20:24	32.542	0.3					
4921	2/23/2016 21:24	32.491	0.3					
4922	2/23/2016 22:24	32.443	0.2					
4923	2/23/2016 23:24	32.392	0.2					
4924	2/24/2016 0:24	32.342	0.2					
4925	2/24/2016 1:24	32.342	0.2					
4926	2/24/2016 2:24	32.342	0.2					
4927	2/24/2016 3:24	32.342	0.2					
4928	2/24/2016 4:24	32.293	0.2					
4929	2/24/2016 5:24	32.293	0.2					
4930	2/24/2016 6:24	32.293	0.2					
4931	2/24/2016 7:24	32.342	0.2					
4932	2/24/2016 8:24	32.293	0.2					
4933	2/24/2016 9:24	32.293	0.2					
4934	2/24/2016 10:24	32.342	0.2					
4935	2/24/2016 11:24	32.443	0.2					
4936	2/24/2016 12:24	32.542	0.3					
4937	2/24/2016 13:24	32.592	0.3					
4938	2/24/2016 14:24	32.691	0.4					
4939	2/24/2016 15:24	32.742	0.4					
4940	2/24/2016 16:24	32.841	0.5					
4941	2/24/2016 17:24	32.841	0.5					
4942	2/24/2016 18:24	32.841	0.5					
4943	2/24/2016 19:24	32.79	0.4					
4944	2/24/2016 20:24	32.742	0.4					
4945	2/24/2016 21:24	32.641	0.4					
4946	2/24/2016 22:24	32.641	0.4					
4947	2/24/2016 23:24	32.641	0.4					
4948	2/25/2016 0:24	32.641	0.4					
4949	2/25/2016 1:24	32.641	0.4					
4950	2/25/2016 2:24	32.691	0.4					
4951	2/25/2016 3:24	32.641	0.4					
4952	2/25/2016 4:24	32.691	0.4					
4953	2/25/2016 5:24	32.742	0.4					
4954	2/25/2016 6:24	32.742	0.4					
4955	2/25/2016 7:24	32.841	0.5					
4956	2/25/2016 8:24	32.891	0.5					
4957	2/25/2016 9:24	32.891	0.5					
4958	2/25/2016 10:24	32.94	0.5					
4959	2/25/2016 11:24	32.94	0.5					
4960	2/25/2016 12:24	33.039	0.6					
4961	2/25/2016 13:24	33.089	0.6					
4962	2/25/2016 14:24	33.138	0.6					
4963	2/25/2016 15:24	33.138	0.6					
4964	2/25/2016 16:24	33.089	0.6					
4965	2/25/2016 17:24	33.089	0.6					
4966	2/25/2016 18:24	33.089	0.6					
4967	2/25/2016 19:24	33.039	0.6					
4968	2/25/2016 20:24	32.99	0.6					
4969	2/25/2016 21:24	32.94	0.5					
4970	2/25/2016 22:24	32.891	0.5					
4971	2/25/2016 23:24	32.841	0.5					
4972	2/26/2016 0:24	32.841	0.5					
4973	2/26/2016 1:24	32.841	0.5					
4974	2/26/2016 2:24	32.841	0.5					
4975	2/26/2016 3:24	32.841	0.5					
4976	2/26/2016 4:24	32.841	0.5					
4977	2/26/2016 5:24	32.841	0.5					
4978	2/26/2016 6:24	32.841	0.5					
4979	2/26/2016 7:24	32.841	0.5					
4980	2/26/2016 8:24	32.841	0.5					
4981	2/26/2016 9:24	32.841	0.5					
4982	2/26/2016 10:24	32.891	0.5					
4983	2/26/2016 11:24	32.94	0.5					
4984	2/26/2016 12:24	32.99	0.6					
4985	2/26/2016 13:24	33.039	0.6					
4986	2/26/2016 14:24	33.089	0.6					
4987	2/26/2016 15:24	33.138	0.6					
4988	2/26/2016 16:24	33.138	0.6					
4989	2/26/2016 17:24	33.188	0.7					
4990	2/26/2016 18:24	33.188	0.7					
4991	2/26/2016 19:24	33.188	0.7					
4992	2/26/2016 20:24	33.188	0.7					
4993	2/26/2016 21:24	33.138	0.6					
4994	2/26/2016 22:24	33.089	0.6					
4995	2/26/2016 23:24	33.089	0.6					
4996	2/27/2016 0:24	33.089	0.6					
4997	2/27/2016 1:24	33.089	0.6					
4998	2/27/2016 2:24	33.089	0.6					
4999	2/27/2016 3:24	33.138	0.6					
5000	2/27/2016 4:24	33.138	0.6					
5001	2/27/2016 5:24	33.188	0.7					
5002	2/27/2016 6:24	33.188	0.7					
5003	2/27/2016 7:24	33.138	0.6					
5004	2/27/2016 8:24	33.188	0.7					
5005	2/27/2016 9:24	33.237	0.7					
5006	2/27/2016 10:24	33.336	0.7					
5007	2/27/2016 11:24	33.386	0.8					
5008	2/27/2016 12:24	33.336	0.7					
5009	2/27/2016 13:24	33.138	0.6					
5010	2/27/2016 14:24	32.79	0.4					
5011	2/27/2016 15:24	32.742	0.4					
5012	2/27/2016 16:24	32.542	0.3					
5013	2/27/2016 17:24	32.443	0.2					
5014	2/27/2016 18:24	32.342	0.2					
5015	2/27/2016 19:24	32.443	0.2					
5016	2/27/2016 20:24	32.491	0.3					
5017	2/27/2016 21:24	32.342	0.2					
5018	2/27/2016 22:24	32.293	0.2					
5019	2/27/2016 23:24	32.443	0.2					
5020	2/28/2016 0:24	32.542	0.3					
5021	2/28/2016 1:24	32.691	0.4					
5022	2/28/2016 2:24	32.79	0.4					
5023	2/28/2016 3:24	32.841	0.5					
5024	2/28/2016 4:24	32.841	0.5					
5025	2/28/2016 5:24	32.891	0.5					
5026	2/28/2016 6:24	32.94	0.5					
5027	2/28/2016 7:24	32.94	0.5					
5028	2/28/2016 8:24	32.891	0.5					
5029	2/28/2016 9:24	32.891	0.5					
5030	2/28/2016 10:24	32.94	0.5					
5031	2/28/2016 11:24	33.039	0.6					
5032	2/28/2016 12:24	33.089	0.6					
5033	2/28/2016 13:24	33.138	0.6					
5034	2/28/2016 14:24	33.336	0.7					
5035	2/28/2016 15:24	33.435	0.8					
5036	2/28/2016 16:24	33.435	0.8					
5037	2/28/2016 17:24	33.435	0.8					
5038	2/28/2016 18:24	33.435	0.8					
5039	2/28/2016 19:24	33.386	0.8					
5040	2/28/2016 20:24	33.336	0.7					
5041	2/28/2016 21:24	33.336	0.7					
5042	2/28/2016 22:24	33.386	0.8					
5043	2/28/2016 23:24	33.386	0.8					
5044	2/29/2016 0:24	33.386	0.8					
5045	2/29/2016 1:24	33.435	0.8					
5046	2/29/2016 2:24	33.386	0.8					
5047	2/29/2016 3:24	33.336	0.7					
5048	2/29/2016 4:24	33.386	0.8					
5049	2/29/2016 5:24	33.386	0.8					
5050	2/29/2016 6:24	33.386	0.8					
5051	2/29/2016 7:24	33.386	0.8					
5052	2/29/2016 8:24	33.336	0.7					
5053	2/29/2016 9:24	33.089	0.6					
5054	2/29/2016 10:24	32.99	0.6					
5055	2/29/2016 11:24	33.138	0.6					
5056	2/29/2016 12:24	33.138	0.6					
5057	2/29/2016 13:24	33.089	0.6					
5058	2/29/2016 14:24	33.039	0.6					
5059	2/29/2016 15:24	32.94	0.5					
5060	2/29/2016 16:24	33.039	0.6					
5061	2/29/2016 17:24	32.79	0.4					
5062	2/29/2016 18:24	32.641	0.4					
5063	2/29/2016 19:24	32.592	0.3					
5064	2/29/2016 20:24	32.641	0.4					
5065	2/29/2016 21:24	32.742	0.4					
5066	2/29/2016 22:24	32.79	0.4					
5067	2/29/2016 23:24	32.742	0.4					
5068	3/1/2016 0:24	32.742	0.4					
5069	3/1/2016 1:24	32.691	0.4					
5070	3/1/2016 2:24	32.691	0.4					
5071	3/1/2016 3:24	32.691	0.4					
5072	3/1/2016 4:24	32.742	0.4					
5073	3/1/2016 5:24	32.79	0.4					
5074	3/1/2016 6:24	32.841	0.5					
5075	3/1/2016 7:24	32.841	0.5					
5076	3/1/2016 8:24	32.891	0.5					
5077	3/1/2016 9:24	32.94	0.5					
5078	3/1/2016 10:24	32.99	0.6					
5079	3/1/2016 11:24	32.99	0.6					
5080	3/1/2016 12:24	33.089	0.6					
5081	3/1/2016 13:24	33.237	0.7					
5082	3/1/2016 14:24	33.287	0.7					
5083	3/1/2016 15:24	33.237	0.7					
5084	3/1/2016 16:24	33.237	0.7					
5085	3/1/2016 17:24	33.287	0.7					
5086	3/1/2016 18:24	33.336	0.7					
5087	3/1/2016 19:24	33.336	0.7					
5088	3/1/2016 20:24	33.287	0.7					
5089	3/1/2016 21:24	33.336	0.7					
5090	3/1/2016 22:24	33.336	0.7					
5091	3/1/2016 23:24	33.336	0.7					
5092	3/2/2016 0:24	33.336	0.7					
5093	3/2/2016 1:24	33.089	0.6					
5094	3/2/2016 2:24	33.188	0.7					
5095	3/2/2016 3:24	33.287	0.7					
5096	3/2/2016 4:24	33.336	0.7					
5097	3/2/2016 5:24	33.386	0.8					
5098	3/2/2016 6:24	33.386	0.8					
5099	3/2/2016 7:24	33.386	0.8					
5100	3/2/2016 8:24	33.336	0.7					
5101	3/2/2016 9:24	33.336	0.7					
5102	3/2/2016 10:24	33.336	0.7					
5103	3/2/2016 11:24	33.287	0.7					
5104	3/2/2016 12:24	33.089	0.6					
5105	3/2/2016 13:24	33.188	0.7					
5106	3/2/2016 14:24	33.336	0.7					
5107	3/2/2016 15:24	33.386	0.8					
5108	3/2/2016 16:24	33.485	0.8					
5109	3/2/2016 17:24	33.485	0.8					
5110	3/2/2016 18:24	33.435	0.8					
5111	3/2/2016 19:24	33.386	0.8					
5112	3/2/2016 20:24	33.336	0.7					
5113	3/2/2016 21:24	33.237	0.7					
5114	3/2/2016 22:24	33.188	0.7					
5115	3/2/2016 23:24	33.138	0.6					
5116	3/3/2016 0:24	33.138	0.6					
5117	3/3/2016 1:24	33.138	0.6					
5118	3/3/2016 2:24	33.138	0.6					
5119	3/3/2016 3:24	33.089	0.6					
5120	3/3/2016 4:24	33.039	0.6					
5121	3/3/2016 5:24	33.039	0.6					
5122	3/3/2016 6:24	33.039	0.6					
5123	3/3/2016 7:24	32.99	0.6					
5124	3/3/2016 8:24	32.99	0.6					
5125	3/3/2016 9:24	33.039	0.6					
5126	3/3/2016 10:24	33.188	0.7					
5127	3/3/2016 11:24	33.336	0.7					
5128	3/3/2016 12:24	33.485	0.8					
5129	3/3/2016 13:24	33.633	0.9					
5130	3/3/2016 14:24	33.732	1.0					
5131	3/3/2016 15:24	33.78	1.0					
5132	3/3/2016 16:24	33.732	1.0					
5133	3/3/2016 17:24	33.732	1.0					
5134	3/3/2016 18:24	33.732	1.0					
5135	3/3/2016 19:24	33.681	0.9					
5136	3/3/2016 20:24	33.633	0.9					
5137	3/3/2016 21:24	33.584	0.9					
5138	3/3/2016 22:24	33.584	0.9					
5139	3/3/2016 23:24	33.584	0.9					
5140	3/4/2016 0:24	33.584	0.9					
5141	3/4/2016 1:24	33.584	0.9					
5142	3/4/2016 2:24	33.584	0.9					
5143	3/4/2016 3:24	33.584	0.9					
5144	3/4/2016 4:24	33.534	0.9					
5145	3/4/2016 5:24	33.485	0.8					
5146	3/4/2016 6:24	33.386	0.8					
5147	3/4/2016 7:24	33.287	0.7					
5148	3/4/2016 8:24	33.237	0.7					
5149	3/4/2016 9:24	33.188	0.7					
5150	3/4/2016 10:24	33.188	0.7					
5151	3/4/2016 11:24	33.237	0.7					
5152	3/4/2016 12:24	33.237	0.7					
5153	3/4/2016 13:24	33.287	0.7					
5154	3/4/2016 14:24	33.435	0.8					
5155	3/4/2016 15:24	33.435	0.8					
5156	3/4/2016 16:24	33.435	0.8					
5157	3/4/2016 17:24	33.435	0.8					
5158	3/4/2016 18:24	33.435	0.8					
5159	3/4/2016 19:24	33.435	0.8					
5160	3/4/2016 20:24	33.336	0.7					
5161	3/4/2016 21:24	33.336	0.7					
5162	3/4/2016 22:24	33.336	0.7					
5163	3/4/2016 23:24	33.336	0.7					
5164	3/5/2016 0:24	33.386	0.8					
5165	3/5/2016 1:24	33.386	0.8					
5166	3/5/2016 2:24	33.386	0.8					
5167	3/5/2016 3:24	33.435	0.8					
5168	3/5/2016 4:24	33.435	0.8					
5169	3/5/2016 5:24	33.485	0.8					
5170	3/5/2016 6:24	33.485	0.8					
5171	3/5/2016 7:24	33.485	0.8					
5172	3/5/2016 8:24	33.534	0.9					
5173	3/5/2016 9:24	33.534	0.9					
5174	3/5/2016 10:24	33.584	0.9					
5175	3/5/2016 11:24	33.732	1.0					
5176	3/5/2016 12:24	33.928	1.1					
