Serial Number:20425024 --,,,,,
,,,,,
Date Time - GMT -07:00,"Temp, (*F)",Button Down,Button Up,Host Connect,EOF
8/19/18 15:00,66.13, , , , 
8/19/18 15:15,66.2, , , , 
8/19/18 15:30,66.13, , , , 
8/19/18 15:45,66.2, , , , 
8/19/18 16:00,66.2, , , , 
8/19/18 16:15,66.13, , , , 
8/19/18 16:30,66.2, , , , 
8/19/18 16:45,66.13, , , , 
8/19/18 17:00,66.05, , , , 
8/19/18 17:15,66.13, , , , 
8/19/18 17:30,66.05, , , , 
8/19/18 17:45,65.97, , , , 
8/19/18 18:00,66.13, , , , 
8/19/18 18:15,66.13, , , , 
8/19/18 18:30,66.36, , , , 
8/19/18 18:45,66.28, , , , 
8/19/18 19:00,66.28, , , , 
8/19/18 19:15,66.2, , , , 
8/19/18 19:30,66.2, , , , 
8/19/18 19:45,66.2, , , , 
8/19/18 20:00,66.13, , , , 
8/19/18 20:15,66.13, , , , 
8/19/18 20:30,66.13, , , , 
8/19/18 20:45,66.13, , , , 
8/19/18 21:00,66.05, , , , 
8/19/18 21:15,65.97, , , , 
8/19/18 21:30,65.97, , , , 
8/19/18 21:45,65.89, , , , 
8/19/18 22:00,65.97, , , , 
8/19/18 22:15,65.89, , , , 
8/19/18 22:30,65.97, , , , 
8/19/18 22:45,65.97, , , , 
8/19/18 23:00,65.89, , , , 
8/19/18 23:15,65.89, , , , 
8/19/18 23:30,65.74, , , , 
8/19/18 23:45,65.82, , , , 
8/20/18 0:00,65.74, , , , 
8/20/18 0:15,65.66, , , , 
8/20/18 0:30,65.66, , , , 
8/20/18 0:45,65.51, , , , 
8/20/18 1:00,65.51, , , , 
8/20/18 1:15,65.51, , , , 
8/20/18 1:30,65.51, , , , 
8/20/18 1:45,65.35, , , , 
8/20/18 2:00,65.28, , , , 
8/20/18 2:15,65.28, , , , 
8/20/18 2:30,65.2, , , , 
8/20/18 2:45,65.2, , , , 
8/20/18 3:00,65.12, , , , 
8/20/18 3:15,65.05, , , , 
8/20/18 3:30,65.05, , , , 
8/20/18 3:45,64.89, , , , 
8/20/18 4:00,64.81, , , , 
8/20/18 4:15,64.81, , , , 
8/20/18 4:30,64.81, , , , 
8/20/18 4:45,64.81, , , , 
8/20/18 5:00,64.74, , , , 
8/20/18 5:15,64.74, , , , 
8/20/18 5:30,64.66, , , , 
8/20/18 5:45,64.58, , , , 
8/20/18 6:00,64.5, , , , 
8/20/18 6:15,64.5, , , , 
8/20/18 6:30,64.35, , , , 
8/20/18 6:45,64.35, , , , 
8/20/18 7:00,64.35, , , , 
8/20/18 7:15,64.35, , , , 
8/20/18 7:30,64.43, , , , 
8/20/18 7:45,64.5, , , , 
8/20/18 8:00,64.66, , , , 
8/20/18 8:15,64.66, , , , 
8/20/18 8:30,64.74, , , , 
8/20/18 8:45,64.89, , , , 
8/20/18 9:00,65.05, , , , 
8/20/18 9:15,65.12, , , , 
8/20/18 9:30,65.2, , , , 
8/20/18 9:45,65.28, , , , 
8/20/18 10:00,65.43, , , , 
8/20/18 10:15,65.66, , , , 
8/20/18 10:30,65.74, , , , 
8/20/18 10:45,65.82, , , , 
8/20/18 11:00,65.97, , , , 
8/20/18 11:15,66.05, , , , 
8/20/18 11:30,66.2, , , , 
8/20/18 11:45,66.36, , , , 
8/20/18 12:00,66.44, , , , 
8/20/18 12:15,66.51, , , , 
8/20/18 12:30,66.67, , , , 
8/20/18 12:45,66.82, , , , 
8/20/18 13:00,66.9, , , , 
8/20/18 13:15,66.98, , , , 
8/20/18 13:30,67.13, , , , 
8/20/18 13:45,67.21, , , , 
8/20/18 14:00,67.21, , , , 
8/20/18 14:15,67.67, , , , 
8/20/18 14:30,66.98, , , , 
8/20/18 14:45,66.74, , , , 
8/20/18 15:00,66.51, , , , 
8/20/18 15:15,66.44, , , , 
8/20/18 15:30,66.36, , , , 
8/20/18 15:45,66.28, , , , 
8/20/18 16:00,66.28, , , , 
8/20/18 16:15,66.13, , , , 
8/20/18 16:30,66.05, , , , 
8/20/18 16:45,66.05, , , , 
8/20/18 17:00,66.05, , , , 
8/20/18 17:15,65.97, , , , 
8/20/18 17:30,65.97, , , , 
8/20/18 17:45,66.05, , , , 
8/20/18 18:00,65.89, , , , 
8/20/18 18:15,65.89, , , , 
8/20/18 18:30,65.89, , , , 
8/20/18 18:45,65.89, , , , 
8/20/18 19:00,65.89, , , , 
8/20/18 19:15,65.89, , , , 
8/20/18 19:30,65.89, , , , 
8/20/18 19:45,65.82, , , , 
8/20/18 20:00,65.82, , , , 
8/20/18 20:15,65.82, , , , 
8/20/18 20:30,65.82, , , , 
8/20/18 20:45,65.82, , , , 
8/20/18 21:00,65.89, , , , 
8/20/18 21:15,65.89, , , , 
8/20/18 21:30,65.82, , , , 
8/20/18 21:45,65.82, , , , 
8/20/18 22:00,65.82, , , , 
8/20/18 22:15,65.82, , , , 
8/20/18 22:30,65.82, , , , 
8/20/18 22:45,65.82, , , , 
8/20/18 23:00,65.82, , , , 
8/20/18 23:15,65.82, , , , 
8/20/18 23:30,65.74, , , , 
8/20/18 23:45,65.74, , , , 
8/21/18 0:00,65.74, , , , 
8/21/18 0:15,65.74, , , , 
8/21/18 0:30,65.82, , , , 
8/21/18 0:45,65.74, , , , 
8/21/18 1:00,65.74, , , , 
8/21/18 1:15,65.74, , , , 
8/21/18 1:30,65.74, , , , 
8/21/18 1:45,65.82, , , , 
8/21/18 2:00,65.74, , , , 
8/21/18 2:15,65.74, , , , 
8/21/18 2:30,65.74, , , , 
8/21/18 2:45,65.74, , , , 
8/21/18 3:00,65.74, , , , 
8/21/18 3:15,65.66, , , , 
8/21/18 3:30,65.66, , , , 
8/21/18 3:45,65.74, , , , 
8/21/18 4:00,65.66, , , , 
8/21/18 4:15,65.66, , , , 
8/21/18 4:30,65.66, , , , 
8/21/18 4:45,65.74, , , , 
8/21/18 5:00,65.59, , , , 
8/21/18 5:15,65.66, , , , 
8/21/18 5:30,65.66, , , , 
8/21/18 5:45,65.66, , , , 
8/21/18 6:00,65.59, , , , 
8/21/18 6:15,65.59, , , , 
8/21/18 6:30,65.51, , , , 
8/21/18 6:45,65.51, , , , 
8/21/18 7:00,65.51, , , , 
8/21/18 7:15,65.43, , , , 
8/21/18 7:30,65.51, , , , 
8/21/18 7:45,65.51, , , , 
8/21/18 8:00,65.43, , , , 
8/21/18 8:15,65.43, , , , 
8/21/18 8:30,65.35, , , , 
8/21/18 8:45,65.35, , , , 
8/21/18 9:00,65.28, , , , 
8/21/18 9:15,65.28, , , , 
8/21/18 9:30,65.28, , , , 
8/21/18 9:45,65.28, , , , 
8/21/18 10:00,65.28, , , , 
8/21/18 10:15,65.2, , , , 
8/21/18 10:30,65.35, , , , 
8/21/18 10:45,65.28, , , , 
8/21/18 11:00,65.28, , , , 
8/21/18 11:15,65.28, , , , 
8/21/18 11:30,65.28, , , , 
8/21/18 11:45,65.35, , , , 
8/21/18 12:00,65.43, , , , 
8/21/18 12:15,65.43, , , , 
8/21/18 12:30,65.35, , , , 
8/21/18 12:45,65.35, , , , 
8/21/18 13:00,65.35, , , , 
8/21/18 13:15,65.43, , , , 
8/21/18 13:30,65.51, , , , 
8/21/18 13:45,65.43, , , , 
8/21/18 14:00,65.51, , , , 
8/21/18 14:15,65.59, , , , 
8/21/18 14:30,65.51, , , , 
8/21/18 14:45,65.51, , , , 
8/21/18 15:00,65.59, , , , 
8/21/18 15:15,65.59, , , , 
8/21/18 15:30,65.59, , , , 
8/21/18 15:45,65.59, , , , 
8/21/18 16:00,65.66, , , , 
8/21/18 16:15,65.59, , , , 
8/21/18 16:30,65.66, , , , 
8/21/18 16:45,65.66, , , , 
8/21/18 17:00,65.66, , , , 
8/21/18 17:15,65.74, , , , 
8/21/18 17:30,65.74, , , , 
8/21/18 17:45,65.66, , , , 
8/21/18 18:00,65.74, , , , 
8/21/18 18:15,65.74, , , , 
8/21/18 18:30,65.74, , , , 
8/21/18 18:45,65.74, , , , 
8/21/18 19:00,65.66, , , , 
8/21/18 19:15,65.74, , , , 
8/21/18 19:30,65.74, , , , 
8/21/18 19:45,65.82, , , , 
8/21/18 20:00,65.74, , , , 
8/21/18 20:15,65.74, , , , 
8/21/18 20:30,65.74, , , , 
8/21/18 20:45,65.82, , , , 
8/21/18 21:00,65.82, , , , 
8/21/18 21:15,65.82, , , , 
8/21/18 21:30,65.82, , , , 
8/21/18 21:45,65.82, , , , 
8/21/18 22:00,65.82, , , , 
8/21/18 22:15,65.74, , , , 
8/21/18 22:30,65.82, , , , 
8/21/18 22:45,65.74, , , , 
8/21/18 23:00,65.74, , , , 
8/21/18 23:15,65.74, , , , 
8/21/18 23:30,65.82, , , , 
8/21/18 23:45,65.66, , , , 
8/22/18 0:00,65.66, , , , 
8/22/18 0:15,65.74, , , , 
8/22/18 0:30,65.74, , , , 
8/22/18 0:45,65.66, , , , 
8/22/18 1:00,65.66, , , , 
8/22/18 1:15,65.74, , , , 
8/22/18 1:30,65.66, , , , 
8/22/18 1:45,65.59, , , , 
8/22/18 2:00,65.59, , , , 
8/22/18 2:15,65.59, , , , 
8/22/18 2:30,65.51, , , , 
8/22/18 2:45,65.59, , , , 
8/22/18 3:00,65.59, , , , 
8/22/18 3:15,65.43, , , , 
8/22/18 3:30,65.51, , , , 
8/22/18 3:45,65.51, , , , 
8/22/18 4:00,65.51, , , , 
8/22/18 4:15,65.35, , , , 
8/22/18 4:30,65.43, , , , 
8/22/18 4:45,65.43, , , , 
8/22/18 5:00,65.51, , , , 
8/22/18 5:15,65.35, , , , 
8/22/18 5:30,65.35, , , , 
8/22/18 5:45,65.35, , , , 
8/22/18 6:00,65.35, , , , 
8/22/18 6:15,65.28, , , , 
8/22/18 6:30,65.28, , , , 
8/22/18 6:45,65.28, , , , 
8/22/18 7:00,65.28, , , , 
8/22/18 7:15,65.12, , , , 
8/22/18 7:30,65.2, , , , 
8/22/18 7:45,65.2, , , , 
8/22/18 8:00,65.12, , , , 
8/22/18 8:15,65.12, , , , 
8/22/18 8:30,65.12, , , , 
8/22/18 8:45,65.05, , , , 
8/22/18 9:00,65.05, , , , 
8/22/18 9:15,65.12, , , , 
8/22/18 9:30,65.05, , , , 
8/22/18 9:45,64.97, , , , 
8/22/18 10:00,65.05, , , , 
8/22/18 10:15,65.05, , , , 
8/22/18 10:30,64.97, , , , 
8/22/18 10:45,65.12, , , , 
8/22/18 11:00,65.05, , , , 
8/22/18 11:15,65.12, , , , 
8/22/18 11:30,65.05, , , , 
8/22/18 11:45,65.12, , , , 
8/22/18 12:00,65.12, , , , 
8/22/18 12:15,65.28, , , , 
8/22/18 12:30,65.2, , , , 
8/22/18 12:45,65.28, , , , 
8/22/18 13:00,65.28, , , , 
8/22/18 13:15,65.35, , , , 
8/22/18 13:30,65.35, , , , 
8/22/18 13:45,65.35, , , , 
8/22/18 14:00,65.35, , , , 
8/22/18 14:15,65.51, , , , 
8/22/18 14:30,65.43, , , , 
8/22/18 14:45,65.43, , , , 
8/22/18 15:00,65.51, , , , 
8/22/18 15:15,65.51, , , , 
8/22/18 15:30,65.59, , , , 
8/22/18 15:45,65.51, , , , 
8/22/18 16:00,65.66, , , , 
8/22/18 16:15,65.66, , , , 
8/22/18 16:30,65.74, , , , 
8/22/18 16:45,65.66, , , , 
8/22/18 17:00,65.74, , , , 
8/22/18 17:15,65.74, , , , 
8/22/18 17:30,65.82, , , , 
8/22/18 17:45,65.74, , , , 
8/22/18 18:00,65.82, , , , 
8/22/18 18:15,65.82, , , , 
8/22/18 18:30,65.89, , , , 
8/22/18 18:45,65.89, , , , 
8/22/18 19:00,65.89, , , , 
8/22/18 19:15,65.89, , , , 
8/22/18 19:30,65.97, , , , 
8/22/18 19:45,65.89, , , , 
8/22/18 20:00,65.97, , , , 
8/22/18 20:15,65.97, , , , 
8/22/18 20:30,65.97, , , , 
8/22/18 20:45,65.97, , , , 
8/22/18 21:00,65.89, , , , 
8/22/18 21:15,65.89, , , , 
8/22/18 21:30,65.89, , , , 
8/22/18 21:45,65.97, , , , 
8/22/18 22:00,65.97, , , , 
8/22/18 22:15,66.05, , , , 
8/22/18 22:30,65.89, , , , 
8/22/18 22:45,65.97, , , , 
8/22/18 23:00,65.97, , , , 
8/22/18 23:15,65.97, , , , 
8/22/18 23:30,65.97, , , , 
8/22/18 23:45,66.05, , , , 
8/23/18 0:00,66.05, , , , 
8/23/18 0:15,66.05, , , , 
8/23/18 0:30,66.05, , , , 
8/23/18 0:45,66.05, , , , 
8/23/18 1:00,66.05, , , , 
8/23/18 1:15,65.97, , , , 
8/23/18 1:30,66.05, , , , 
8/23/18 1:45,66.05, , , , 
8/23/18 2:00,66.05, , , , 
8/23/18 2:15,66.05, , , , 
8/23/18 2:30,66.05, , , , 
8/23/18 2:45,66.05, , , , 
8/23/18 3:00,66.05, , , , 
8/23/18 3:15,66.05, , , , 
8/23/18 3:30,66.13, , , , 
8/23/18 3:45,66.05, , , , 
8/23/18 4:00,66.13, , , , 
8/23/18 4:15,66.05, , , , 
8/23/18 4:30,66.05, , , , 
8/23/18 4:45,66.05, , , , 
8/23/18 5:00,66.05, , , , 
8/23/18 5:15,65.89, , , , 
8/23/18 5:30,66.05, , , , 
8/23/18 5:45,65.97, , , , 
8/23/18 6:00,65.97, , , , 
8/23/18 6:15,65.97, , , , 
8/23/18 6:30,65.97, , , , 
8/23/18 6:45,65.97, , , , 
8/23/18 7:00,65.97, , , , 
8/23/18 7:15,65.89, , , , 
8/23/18 7:30,65.89, , , , 
8/23/18 7:45,65.82, , , , 
8/23/18 8:00,65.89, , , , 
8/23/18 8:15,65.74, , , , 
8/23/18 8:30,65.82, , , , 
8/23/18 8:45,65.74, , , , 
8/23/18 9:00,65.66, , , , 
8/23/18 9:15,65.66, , , , 
8/23/18 9:30,65.66, , , , 
8/23/18 9:45,65.59, , , , 
8/23/18 10:00,65.59, , , , 
8/23/18 10:15,65.59, , , , 
8/23/18 10:30,65.66, , , , 
8/23/18 10:45,65.59, , , , 
8/23/18 11:00,65.66, , , , 
8/23/18 11:15,65.66, , , , 
8/23/18 11:30,65.66, , , , 
8/23/18 11:45,65.66, , , , 
8/23/18 12:00,65.66, , , , 
8/23/18 12:15,65.66, , , , 
8/23/18 12:30,65.66, , , , 
8/23/18 12:45,65.74, , , , 
8/23/18 13:00,65.66, , , , 
8/23/18 13:15,65.74, , , , 
8/23/18 13:30,65.82, , , , 
8/23/18 13:45,65.82, , , , 
8/23/18 14:00,65.82, , , , 
8/23/18 14:15,65.82, , , , 
8/23/18 14:30,65.82, , , , 
8/23/18 14:45,65.89, , , , 
8/23/18 15:00,65.89, , , , 
8/23/18 15:15,65.89, , , , 
8/23/18 15:30,65.89, , , , 
8/23/18 15:45,65.97, , , , 
8/23/18 16:00,65.97, , , , 
8/23/18 16:15,65.97, , , , 
8/23/18 16:30,65.97, , , , 
8/23/18 16:45,65.97, , , , 
8/23/18 17:00,66.13, , , , 
8/23/18 17:15,66.13, , , , 
8/23/18 17:30,66.13, , , , 
8/23/18 17:45,66.13, , , , 
8/23/18 18:00,66.13, , , , 
8/23/18 18:15,66.28, , , , 
8/23/18 18:30,66.28, , , , 
8/23/18 18:45,66.2, , , , 
8/23/18 19:00,66.36, , , , 
8/23/18 19:15,66.28, , , , 
8/23/18 19:30,66.36, , , , 
8/23/18 19:45,66.28, , , , 
8/23/18 20:00,66.36, , , , 
8/23/18 20:15,66.36, , , , 
8/23/18 20:30,66.36, , , , 
8/23/18 20:45,66.36, , , , 
8/23/18 21:00,66.36, , , , 
8/23/18 21:15,66.36, , , , 
8/23/18 21:30,66.36, , , , 
8/23/18 21:45,66.44, , , , 
8/23/18 22:00,66.36, , , , 
8/23/18 22:15,66.36, , , , 
8/23/18 22:30,66.36, , , , 
8/23/18 22:45,66.36, , , , 
8/23/18 23:00,66.36, , , , 
8/23/18 23:15,66.36, , , , 
8/23/18 23:30,66.36, , , , 
8/23/18 23:45,66.28, , , , 
8/24/18 0:00,66.44, , , , 
8/24/18 0:15,66.28, , , , 
8/24/18 0:30,66.36, , , , 
8/24/18 0:45,66.28, , , , 
8/24/18 1:00,66.36, , , , 
8/24/18 1:15,66.2, , , , 
8/24/18 1:30,66.28, , , , 
8/24/18 1:45,66.28, , , , 
8/24/18 2:00,66.28, , , , 
8/24/18 2:15,66.2, , , , 
8/24/18 2:30,66.2, , , , 
8/24/18 2:45,66.2, , , , 
8/24/18 3:00,66.13, , , , 
8/24/18 3:15,66.2, , , , 
8/24/18 3:30,66.2, , , , 
8/24/18 3:45,66.13, , , , 
8/24/18 4:00,66.05, , , , 
8/24/18 4:15,66.05, , , , 
8/24/18 4:30,66.13, , , , 
8/24/18 4:45,65.97, , , , 
8/24/18 5:00,66.05, , , , 
8/24/18 5:15,65.97, , , , 
8/24/18 5:30,65.97, , , , 
8/24/18 5:45,65.97, , , , 
8/24/18 6:00,65.89, , , , 
8/24/18 6:15,65.89, , , , 
8/24/18 6:30,65.89, , , , 
8/24/18 6:45,65.89, , , , 
8/24/18 7:00,65.82, , , , 
8/24/18 7:15,65.82, , , , 
8/24/18 7:30,65.66, , , , 
8/24/18 7:45,65.74, , , , 
8/24/18 8:00,65.74, , , , 
8/24/18 8:15,65.59, , , , 
8/24/18 8:30,65.59, , , , 
8/24/18 8:45,65.51, , , , 
8/24/18 9:00,65.59, , , , 
8/24/18 9:15,65.51, , , , 
8/24/18 9:30,65.43, , , , 
8/24/18 9:45,65.43, , , , 
8/24/18 10:00,65.43, , , , 
8/24/18 10:15,65.35, , , , 
8/24/18 10:30,65.35, , , , 
8/24/18 10:45,65.43, , , , 
8/24/18 11:00,65.51, , , , 
8/24/18 11:15,65.43, , , , 
8/24/18 11:30,65.43, , , , 
8/24/18 11:45,65.35, , , , 
8/24/18 12:00,65.51, , , , 
8/24/18 12:15,65.43, , , , 
8/24/18 12:30,65.51, , , , 
8/24/18 12:45,65.51, , , , 
8/24/18 13:00,65.51, , , , 
8/24/18 13:15,65.59, , , , 
8/24/18 13:30,65.51, , , , 
8/24/18 13:45,65.59, , , , 
8/24/18 14:00,65.51, , , , 
8/24/18 14:15,65.66, , , , 
8/24/18 14:30,65.74, , , , 
8/24/18 14:45,65.74, , , , 
8/24/18 15:00,65.74, , , , 
8/24/18 15:15,65.74, , , , 
8/24/18 15:30,65.82, , , , 
8/24/18 15:45,65.66, , , , 
8/24/18 16:00,65.82, , , , 
8/24/18 16:15,65.89, , , , 
8/24/18 16:30,65.89, , , , 
8/24/18 16:45,65.97, , , , 
8/24/18 17:00,65.89, , , , 
8/24/18 17:15,65.89, , , , 
8/24/18 17:30,66.05, , , , 
8/24/18 17:45,65.97, , , , 
8/24/18 18:00,65.97, , , , 
8/24/18 18:15,65.97, , , , 
8/24/18 18:30,65.97, , , , 
8/24/18 18:45,66.05, , , , 
8/24/18 19:00,65.97, , , , 
8/24/18 19:15,66.05, , , , 
8/24/18 19:30,66.05, , , , 
8/24/18 19:45,66.05, , , , 
8/24/18 20:00,66.05, , , , 
8/24/18 20:15,66.05, , , , 
8/24/18 20:30,66.13, , , , 
8/24/18 20:45,66.05, , , , 
8/24/18 21:00,66.05, , , , 
8/24/18 21:15,66.13, , , , 
8/24/18 21:30,66.05, , , , 
8/24/18 21:45,65.97, , , , 
8/24/18 22:00,66.05, , , , 
8/24/18 22:15,66.05, , , , 
8/24/18 22:30,66.05, , , , 
8/24/18 22:45,66.05, , , , 
8/24/18 23:00,65.97, , , , 
8/24/18 23:15,65.97, , , , 
8/24/18 23:30,66.05, , , , 
8/24/18 23:45,65.97, , , , 
8/25/18 0:00,65.97, , , , 
8/25/18 0:15,65.97, , , , 
8/25/18 0:30,65.89, , , , 
8/25/18 0:45,65.97, , , , 
8/25/18 1:00,65.97, , , , 
8/25/18 1:15,66.05, , , , 
8/25/18 1:30,65.97, , , , 
8/25/18 1:45,65.97, , , , 
8/25/18 2:00,65.89, , , , 
8/25/18 2:15,66.05, , , , 
8/25/18 2:30,65.97, , , , 
8/25/18 2:45,65.89, , , , 
8/25/18 3:00,65.97, , , , 
8/25/18 3:15,65.97, , , , 
8/25/18 3:30,65.97, , , , 
8/25/18 3:45,65.97, , , , 
8/25/18 4:00,65.97, , , , 
8/25/18 4:15,65.97, , , , 
8/25/18 4:30,65.89, , , , 
8/25/18 4:45,65.97, , , , 
8/25/18 5:00,65.97, , , , 
8/25/18 5:15,65.89, , , , 
8/25/18 5:30,65.89, , , , 
8/25/18 5:45,65.89, , , , 
8/25/18 6:00,65.89, , , , 
8/25/18 6:15,65.89, , , , 
8/25/18 6:30,65.82, , , , 
8/25/18 6:45,65.82, , , , 
8/25/18 7:00,65.89, , , , 
8/25/18 7:15,65.89, , , , 
8/25/18 7:30,65.74, , , , 
8/25/18 7:45,65.82, , , , 
8/25/18 8:00,65.74, , , , 
8/25/18 8:15,65.74, , , , 
8/25/18 8:30,65.74, , , , 
8/25/18 8:45,65.66, , , , 
8/25/18 9:00,65.66, , , , 
8/25/18 9:15,65.66, , , , 
8/25/18 9:30,65.66, , , , 
8/25/18 9:45,65.66, , , , 
8/25/18 10:00,65.66, , , , 
8/25/18 10:15,65.59, , , , 
8/25/18 10:30,65.66, , , , 
8/25/18 10:45,65.66, , , , 
8/25/18 11:00,65.74, , , , 
8/25/18 11:15,65.74, , , , 
8/25/18 11:30,65.74, , , , 
8/25/18 11:45,65.74, , , , 
8/25/18 12:00,65.82, , , , 
8/25/18 12:15,65.82, , , , 
8/25/18 12:30,65.89, , , , 
8/25/18 12:45,65.89, , , , 
8/25/18 13:00,65.97, , , , 
8/25/18 13:15,66.05, , , , 
8/25/18 13:30,66.05, , , , 
8/25/18 13:45,65.97, , , , 
8/25/18 14:00,66.13, , , , 
8/25/18 14:15,66.13, , , , 
8/25/18 14:30,66.2, , , , 
8/25/18 14:45,66.2, , , , 
8/25/18 15:00,66.28, , , , 
8/25/18 15:15,66.2, , , , 
8/25/18 15:30,66.36, , , , 
8/25/18 15:45,66.36, , , , 
8/25/18 16:00,66.44, , , , 
8/25/18 16:15,66.51, , , , 
8/25/18 16:30,66.51, , , , 
8/25/18 16:45,66.59, , , , 
8/25/18 17:00,66.59, , , , 
8/25/18 17:15,66.59, , , , 
8/25/18 17:30,66.67, , , , 
8/25/18 17:45,66.67, , , , 
8/25/18 18:00,66.74, , , , 
8/25/18 18:15,66.74, , , , 
8/25/18 18:30,66.74, , , , 
8/25/18 18:45,66.82, , , , 
8/25/18 19:00,66.9, , , , 
8/25/18 19:15,66.9, , , , 
8/25/18 19:30,66.82, , , , 
8/25/18 19:45,66.9, , , , 
8/25/18 20:00,66.98, , , , 
8/25/18 20:15,66.98, , , , 
8/25/18 20:30,67.05, , , , 
8/25/18 20:45,67.05, , , , 
8/25/18 21:00,67.05, , , , 
8/25/18 21:15,67.05, , , , 
8/25/18 21:30,67.13, , , , 
8/25/18 21:45,67.13, , , , 
8/25/18 22:00,67.13, , , , 
8/25/18 22:15,67.13, , , , 
8/25/18 22:30,67.13, , , , 
8/25/18 22:45,67.05, , , , 
8/25/18 23:00,67.21, , , , 
8/25/18 23:15,67.13, , , , 
8/25/18 23:30,67.13, , , , 
8/25/18 23:45,67.13, , , , 
8/26/18 0:00,67.13, , , , 
8/26/18 0:15,67.21, , , , 
8/26/18 0:30,67.13, , , , 
8/26/18 0:45,67.13, , , , 
8/26/18 1:00,67.13, , , , 
8/26/18 1:15,67.13, , , , 
8/26/18 1:30,67.21, , , , 
8/26/18 1:45,67.21, , , , 
8/26/18 2:00,67.13, , , , 
8/26/18 2:15,67.13, , , , 
8/26/18 2:30,67.13, , , , 
8/26/18 2:45,67.05, , , , 
8/26/18 3:00,67.13, , , , 
8/26/18 3:15,67.13, , , , 
8/26/18 3:30,67.05, , , , 
8/26/18 3:45,67.13, , , , 
8/26/18 4:00,67.05, , , , 
8/26/18 4:15,67.13, , , , 
8/26/18 4:30,67.05, , , , 
8/26/18 4:45,67.05, , , , 
8/26/18 5:00,67.05, , , , 
8/26/18 5:15,66.98, , , , 
8/26/18 5:30,66.98, , , , 
8/26/18 5:45,67.05, , , , 
8/26/18 6:00,66.98, , , , 
8/26/18 6:15,66.98, , , , 
8/26/18 6:30,66.9, , , , 
8/26/18 6:45,66.9, , , , 
8/26/18 7:00,66.9, , , , 
8/26/18 7:15,66.82, , , , 
8/26/18 7:30,66.9, , , , 
8/26/18 7:45,66.82, , , , 
8/26/18 8:00,66.82, , , , 
8/26/18 8:15,66.74, , , , 
8/26/18 8:30,66.82, , , , 
8/26/18 8:45,66.74, , , , 
8/26/18 9:00,66.67, , , , 
8/26/18 9:15,66.59, , , , 
8/26/18 9:30,66.67, , , , 
8/26/18 9:45,66.59, , , , 
8/26/18 10:00,66.59, , , , 
8/26/18 10:15,66.59, , , , 
8/26/18 10:30,66.59, , , , 
8/26/18 10:45,66.59, , , , 
8/26/18 11:00,66.67, , , , 
8/26/18 11:15,66.59, , , , 
8/26/18 11:30,66.59, , , , 
8/26/18 11:45,66.59, , , , 
8/26/18 12:00,66.67, , , , 
8/26/18 12:15,66.59, , , , 
8/26/18 12:30,66.59, , , , 
8/26/18 12:45,66.59, , , , 
8/26/18 13:00,66.59, , , , 
8/26/18 13:15,66.74, , , , 
8/26/18 13:30,66.59, , , , 
8/26/18 13:45,66.67, , , , 
8/26/18 14:00,66.67, , , , 
8/26/18 14:15,66.74, , , , 
8/26/18 14:30,66.74, , , , 
8/26/18 14:45,66.74, , , , 
8/26/18 15:00,66.74, , , , 
8/26/18 15:15,66.74, , , , 
8/26/18 15:30,66.82, , , , 
8/26/18 15:45,66.82, , , , 
8/26/18 16:00,66.98, , , , 
8/26/18 16:15,66.98, , , , 
8/26/18 16:30,66.98, , , , 
8/26/18 16:45,67.05, , , , 
8/26/18 17:00,67.05, , , , 
8/26/18 17:15,67.05, , , , 
8/26/18 17:30,67.05, , , , 
8/26/18 17:45,67.05, , , , 
8/26/18 18:00,67.13, , , , 
8/26/18 18:15,67.13, , , , 
8/26/18 18:30,67.21, , , , 
8/26/18 18:45,67.21, , , , 
8/26/18 19:00,67.13, , , , 
8/26/18 19:15,67.21, , , , 
8/26/18 19:30,67.28, , , , 
8/26/18 19:45,67.28, , , , 
8/26/18 20:00,67.28, , , , 
8/26/18 20:15,67.28, , , , 
8/26/18 20:30,67.28, , , , 
8/26/18 20:45,67.28, , , , 
8/26/18 21:00,67.36, , , , 
8/26/18 21:15,67.44, , , , 
8/26/18 21:30,67.44, , , , 
8/26/18 21:45,67.28, , , , 
8/26/18 22:00,67.28, , , , 
8/26/18 22:15,67.28, , , , 
8/26/18 22:30,67.36, , , , 
8/26/18 22:45,67.28, , , , 
8/26/18 23:00,67.36, , , , 
8/26/18 23:15,67.36, , , , 
8/26/18 23:30,67.36, , , , 
8/26/18 23:45,67.36, , , , 
8/27/18 0:00,67.28, , , , 
8/27/18 0:15,67.36, , , , 
8/27/18 0:30,67.28, , , , 
8/27/18 0:45,67.36, , , , 
8/27/18 1:00,67.36, , , , 
8/27/18 1:15,67.36, , , , 
8/27/18 1:30,67.28, , , , 
8/27/18 1:45,67.36, , , , 
8/27/18 2:00,67.28, , , , 
8/27/18 2:15,67.28, , , , 
8/27/18 2:30,67.28, , , , 
8/27/18 2:45,67.36, , , , 
8/27/18 3:00,67.21, , , , 
8/27/18 3:15,67.21, , , , 
8/27/18 3:30,67.28, , , , 
8/27/18 3:45,67.21, , , , 
8/27/18 4:00,67.21, , , , 
8/27/18 4:15,67.21, , , , 
8/27/18 4:30,67.28, , , , 
8/27/18 4:45,67.21, , , , 
8/27/18 5:00,67.05, , , , 
8/27/18 5:15,67.13, , , , 
8/27/18 5:30,67.21, , , , 
8/27/18 5:45,67.13, , , , 
8/27/18 6:00,67.13, , , , 
