Plot Title: 10767841,,,,,,,
#,"Date Time, GMT-06:00",temp_c,Coupler detached,Coupler Attached (LGR S/N: 10767841),Host Connected (LGR S/N: 10767841),Stopped (LGR S/N: 10767841),End Of File (LGR S/N: 10767841)
476,08/22/15 04:19:32 PM,5.08,,,,,
477,08/22/15 05:19:32 PM,2.93,,,,,
478,08/22/15 06:19:32 PM,1.56,,,,,
479,08/22/15 07:19:32 PM,1.07,,,,,
480,08/22/15 08:19:32 PM,0.66,,,,,
481,08/22/15 09:19:32 PM,0.58,,,,,
482,08/22/15 10:19:32 PM,0.69,,,,,
483,08/22/15 11:19:32 PM,0.63,,,,,
484,08/23/15 12:19:32 AM,0.58,,,,,
485,08/23/15 01:19:32 AM,0.55,,,,,
486,08/23/15 02:19:32 AM,0.49,,,,,
487,08/23/15 03:19:32 AM,0.47,,,,,
488,08/23/15 04:19:32 AM,0.44,,,,,
489,08/23/15 05:19:32 AM,0.44,,,,,
490,08/23/15 06:19:32 AM,0.41,,,,,
491,08/23/15 07:19:32 AM,0.38,,,,,
492,08/23/15 08:19:32 AM,0.36,,,,,
493,08/23/15 09:19:32 AM,0.63,,,,,
494,08/23/15 10:19:32 AM,1.34,,,,,
495,08/23/15 11:19:32 AM,3.46,,,,,
496,08/23/15 12:19:32 PM,5.10,,,,,
497,08/23/15 01:19:32 PM,6.31,,,,,
498,08/23/15 02:19:32 PM,6.97,,,,,
499,08/23/15 03:19:32 PM,7.12,,,,,
500,08/23/15 04:19:32 PM,6.66,,,,,
501,08/23/15 05:19:32 PM,4.66,,,,,
502,08/23/15 06:19:32 PM,3.22,,,,,
503,08/23/15 07:19:32 PM,2.66,,,,,
504,08/23/15 08:19:32 PM,1.99,,,,,
505,08/23/15 09:19:32 PM,1.48,,,,,
506,08/23/15 10:19:32 PM,1.24,,,,,
507,08/23/15 11:19:32 PM,1.02,,,,,
508,08/24/15 12:19:32 AM,0.85,,,,,
509,08/24/15 01:19:32 AM,0.69,,,,,
510,08/24/15 02:19:32 AM,0.58,,,,,
511,08/24/15 03:19:32 AM,0.49,,,,,
512,08/24/15 04:19:32 AM,0.52,,,,,
513,08/24/15 05:19:32 AM,0.55,,,,,
514,08/24/15 06:19:32 AM,0.58,,,,,
515,08/24/15 07:19:32 AM,0.55,,,,,
