"ï»¿""Plot Title: 20155861""",,,,,,,,
#,"Date Time, GMT-06:00","Temp, Â°C (LGR S/N: 20155861, SEN S/N: 20155861)",Coupler Detached (LGR S/N: 20155861),Coupler Attached (LGR S/N: 20155861),Host Connected (LGR S/N: 20155861),Stopped (LGR S/N: 20155861),End Of File (LGR S/N: 20155861),
7180,5/31/2018 22:59,-0.032,,,,,,
7181,5/31/2018 23:59,-0.032,,,,,,
7182,6/1/2018 0:59,-0.032,,,,,,
7183,6/1/2018 1:59,-0.032,,,,,,
7184,6/1/2018 2:59,-0.032,,,,,,
7185,6/1/2018 3:59,-0.032,,,,,,
7186,6/1/2018 4:59,-0.032,,,,,,
7187,6/1/2018 5:59,-0.032,,,,,,
7188,6/1/2018 6:59,-0.032,,,,,,
7189,6/1/2018 7:59,-0.032,,,,,,
7190,6/1/2018 8:59,-0.032,,,,,,
7191,6/1/2018 9:59,-0.032,,,,,,
7192,6/1/2018 10:59,-0.032,,,,,,
7193,6/1/2018 11:59,-0.032,,,,,,
7194,6/1/2018 12:59,-0.032,,,,,,
7195,6/1/2018 13:59,-0.032,,,,,,
7196,6/1/2018 14:59,-0.032,,,,,,
7197,6/1/2018 15:59,-0.032,,,,,,
7198,6/1/2018 16:59,-0.032,,,,,,
7199,6/1/2018 17:59,-0.032,,,,,,
7200,6/1/2018 18:59,-0.032,,,,,,
7201,6/1/2018 19:59,-0.032,,,,,,
7202,6/1/2018 20:59,-0.032,,,,,,
7203,6/1/2018 21:59,-0.032,,,,,,
7204,6/1/2018 22:59,-0.032,,,,,,
7205,6/1/2018 23:59,-0.032,,,,,,
7206,6/2/2018 0:59,-0.032,,,,,,
7207,6/2/2018 1:59,-0.032,,,,,,
7208,6/2/2018 2:59,-0.032,,,,,,
7209,6/2/2018 3:59,-0.032,,,,,,
7210,6/2/2018 4:59,-0.032,,,,,,
7211,6/2/2018 5:59,-0.032,,,,,,
7212,6/2/2018 6:59,-0.032,,,,,,
7213,6/2/2018 7:59,-0.032,,,,,,
7214,6/2/2018 8:59,-0.032,,,,,,
7215,6/2/2018 9:59,-0.032,,,,,,
7216,6/2/2018 10:59,-0.032,,,,,,
7217,6/2/2018 11:59,-0.032,,,,,,
7218,6/2/2018 12:59,-0.032,,,,,,
7219,6/2/2018 13:59,-0.032,,,,,,
7220,6/2/2018 14:59,-0.032,,,,,,
7221,6/2/2018 15:59,-0.032,,,,,,
7222,6/2/2018 16:59,-0.032,,,,,,
7223,6/2/2018 17:59,-0.032,,,,,,
7224,6/2/2018 18:59,-0.032,,,,,,
7225,6/2/2018 19:59,-0.032,,,,,,
7226,6/2/2018 20:59,-0.032,,,,,,
7227,6/2/2018 21:59,-0.032,,,,,,
7228,6/2/2018 22:59,-0.032,,,,,,
7229,6/2/2018 23:59,-0.032,,,,,,
7230,6/3/2018 0:59,-0.032,,,,,,
7231,6/3/2018 1:59,-0.032,,,,,,
7232,6/3/2018 2:59,-0.032,,,,,,
7233,6/3/2018 3:59,-0.032,,,,,,
7234,6/3/2018 4:59,-0.032,,,,,,
7235,6/3/2018 5:59,-0.032,,,,,,
7236,6/3/2018 6:59,-0.032,,,,,,
7237,6/3/2018 7:59,-0.032,,,,,,
7238,6/3/2018 8:59,-0.032,,,,,,
7239,6/3/2018 9:59,-0.032,,,,,,
7240,6/3/2018 10:59,-0.032,,,,,,
7241,6/3/2018 11:59,-0.032,,,,,,
7242,6/3/2018 12:59,-0.032,,,,,,
7243,6/3/2018 13:59,-0.032,,,,,,
7244,6/3/2018 14:59,-0.032,,,,,,
7245,6/3/2018 15:59,-0.032,,,,,,
7246,6/3/2018 16:59,-0.032,,,,,,
7247,6/3/2018 17:59,-0.032,,,,,,
7248,6/3/2018 18:59,-0.032,,,,,,
7249,6/3/2018 19:59,-0.032,,,,,,
7250,6/3/2018 20:59,-0.032,,,,,,
7251,6/3/2018 21:59,-0.032,,,,,,
7252,6/3/2018 22:59,-0.032,,,,,,
7253,6/3/2018 23:59,-0.032,,,,,,
7254,6/4/2018 0:59,-0.032,,,,,,
7255,6/4/2018 1:59,-0.032,,,,,,
7256,6/4/2018 2:59,-0.032,,,,,,
7257,6/4/2018 3:59,-0.032,,,,,,
7258,6/4/2018 4:59,-0.032,,,,,,
7259,6/4/2018 5:59,-0.032,,,,,,
7260,6/4/2018 6:59,-0.032,,,,,,
7261,6/4/2018 7:59,-0.032,,,,,,
7262,6/4/2018 8:59,-0.032,,,,,,
7263,6/4/2018 9:59,-0.032,,,,,,
7264,6/4/2018 10:59,-0.032,,,,,,
7265,6/4/2018 11:59,-0.032,,,,,,
7266,6/4/2018 12:59,-0.032,,,,,,
7267,6/4/2018 13:59,-0.032,,,,,,
7268,6/4/2018 14:59,-0.032,,,,,,
7269,6/4/2018 15:59,-0.032,,,,,,
7270,6/4/2018 16:59,-0.032,,,,,,
7271,6/4/2018 17:59,-0.032,,,,,,
7272,6/4/2018 18:59,-0.032,,,,,,
7273,6/4/2018 19:59,-0.032,,,,,,
7274,6/4/2018 20:59,-0.032,,,,,,
7275,6/4/2018 21:59,-0.032,,,,,,
7276,6/4/2018 22:59,-0.032,,,,,,
7277,6/4/2018 23:59,-0.032,,,,,,
7278,6/5/2018 0:59,-0.032,,,,,,
7279,6/5/2018 1:59,-0.032,,,,,,
7280,6/5/2018 2:59,-0.032,,,,,,
7281,6/5/2018 3:59,-0.032,,,,,,
7282,6/5/2018 4:59,-0.032,,,,,,
7283,6/5/2018 5:59,-0.032,,,,,,
7284,6/5/2018 6:59,-0.032,,,,,,
7285,6/5/2018 7:59,-0.032,,,,,,
7286,6/5/2018 8:59,-0.032,,,,,,
7287,6/5/2018 9:59,-0.032,,,,,,
7288,6/5/2018 10:59,-0.032,,,,,,
7289,6/5/2018 11:59,-0.032,,,,,,
7290,6/5/2018 12:59,-0.032,,,,,,
7291,6/5/2018 13:59,-0.032,,,,,,
7292,6/5/2018 14:59,-0.032,,,,,,
7293,6/5/2018 15:59,-0.032,,,,,,
7294,6/5/2018 16:59,-0.032,,,,,,
7295,6/5/2018 17:59,-0.032,,,,,,
7296,6/5/2018 18:59,-0.032,,,,,,
7297,6/5/2018 19:59,-0.032,,,,,,
7298,6/5/2018 20:59,-0.032,,,,,,
7299,6/5/2018 21:59,-0.032,,,,,,
7300,6/5/2018 22:59,-0.032,,,,,,
7301,6/5/2018 23:59,-0.032,,,,,,
7302,6/6/2018 0:59,-0.032,,,,,,
7303,6/6/2018 1:59,-0.032,,,,,,
7304,6/6/2018 2:59,-0.032,,,,,,
7305,6/6/2018 3:59,-0.032,,,,,,
7306,6/6/2018 4:59,-0.032,,,,,,
7307,6/6/2018 5:59,-0.032,,,,,,
7308,6/6/2018 6:59,-0.032,,,,,,
7309,6/6/2018 7:59,-0.032,,,,,,
7310,6/6/2018 8:59,-0.032,,,,,,
7311,6/6/2018 9:59,-0.032,,,,,,
7312,6/6/2018 10:59,-0.004,,,,,,
7313,6/6/2018 11:59,-0.004,,,,,,
7314,6/6/2018 12:59,-0.004,,,,,,
7315,6/6/2018 13:59,-0.004,,,,,,
7316,6/6/2018 14:59,-0.004,,,,,,
7317,6/6/2018 15:59,-0.004,,,,,,
7318,6/6/2018 16:59,-0.004,,,,,,
7319,6/6/2018 17:59,-0.004,,,,,,
7320,6/6/2018 18:59,-0.004,,,,,,
7321,6/6/2018 19:59,-0.004,,,,,,
7322,6/6/2018 20:59,-0.004,,,,,,
7323,6/6/2018 21:59,-0.004,,,,,,
7324,6/6/2018 22:59,-0.004,,,,,,
7325,6/6/2018 23:59,-0.004,,,,,,
7326,6/7/2018 0:59,-0.004,,,,,,
7327,6/7/2018 1:59,-0.004,,,,,,
7328,6/7/2018 2:59,-0.004,,,,,,
7329,6/7/2018 3:59,-0.004,,,,,,
7330,6/7/2018 4:59,-0.004,,,,,,
7331,6/7/2018 5:59,-0.004,,,,,,
7332,6/7/2018 6:59,-0.004,,,,,,
7333,6/7/2018 7:59,-0.004,,,,,,
7334,6/7/2018 8:59,-0.004,,,,,,
7335,6/7/2018 9:59,-0.004,,,,,,
7336,6/7/2018 10:59,-0.004,,,,,,
7337,6/7/2018 11:59,-0.004,,,,,,
7338,6/7/2018 12:59,-0.004,,,,,,
7339,6/7/2018 13:59,-0.004,,,,,,
7340,6/7/2018 14:59,-0.004,,,,,,
7341,6/7/2018 15:59,-0.004,,,,,,
7342,6/7/2018 16:59,-0.004,,,,,,
7343,6/7/2018 17:59,-0.004,,,,,,
7344,6/7/2018 18:59,-0.004,,,,,,
7345,6/7/2018 19:59,-0.004,,,,,,
7346,6/7/2018 20:59,-0.004,,,,,,
7347,6/7/2018 21:59,-0.004,,,,,,
7348,6/7/2018 22:59,-0.004,,,,,,
7349,6/7/2018 23:59,-0.004,,,,,,
7350,6/8/2018 0:59,-0.004,,,,,,
7351,6/8/2018 1:59,-0.004,,,,,,
7352,6/8/2018 2:59,-0.004,,,,,,
7353,6/8/2018 3:59,-0.004,,,,,,
7354,6/8/2018 4:59,-0.004,,,,,,
7355,6/8/2018 5:59,-0.004,,,,,,
7356,6/8/2018 6:59,-0.004,,,,,,
7357,6/8/2018 7:59,0.024,,,,,,
7358,6/8/2018 8:59,0.024,,,,,,
7359,6/8/2018 9:59,0.024,,,,,,
7360,6/8/2018 10:59,0.024,,,,,,
7361,6/8/2018 11:59,0.024,,,,,,
7362,6/8/2018 12:59,0.024,,,,,,
7363,6/8/2018 13:59,0.024,,,,,,
7364,6/8/2018 14:59,0.024,,,,,,
7365,6/8/2018 15:59,0.024,,,,,,
7366,6/8/2018 16:59,0.024,,,,,,
7367,6/8/2018 17:59,0.024,,,,,,
7368,6/8/2018 18:59,0.024,,,,,,
7369,6/8/2018 19:59,0.024,,,,,,
7370,6/8/2018 20:59,0.024,,,,,,
7371,6/8/2018 21:59,-0.004,,,,,,
7372,6/8/2018 22:59,-0.004,,,,,,
7373,6/8/2018 23:59,-0.004,,,,,,
7374,6/9/2018 0:59,-0.004,,,,,,
7375,6/9/2018 1:59,-0.004,,,,,,
7376,6/9/2018 2:59,0.024,,,,,,
7377,6/9/2018 3:59,-0.004,,,,,,
7378,6/9/2018 4:59,-0.004,,,,,,
7379,6/9/2018 5:59,-0.004,,,,,,
7380,6/9/2018 6:59,-0.004,,,,,,
7381,6/9/2018 7:59,-0.004,,,,,,
7382,6/9/2018 8:59,0.024,,,,,,
7383,6/9/2018 9:59,0.024,,,,,,
7384,6/9/2018 10:59,0.024,,,,,,
7385,6/9/2018 11:59,0.024,,,,,,
7386,6/9/2018 12:59,0.024,,,,,,
7387,6/9/2018 13:59,0.024,,,,,,
7388,6/9/2018 14:59,0.024,,,,,,
7389,6/9/2018 15:59,0.024,,,,,,
7390,6/9/2018 16:59,0.024,,,,,,
7391,6/9/2018 17:59,0.024,,,,,,
7392,6/9/2018 18:59,0.024,,,,,,
7393,6/9/2018 19:59,-0.004,,,,,,
7394,6/9/2018 20:59,-0.004,,,,,,
7395,6/9/2018 21:59,-0.004,,,,,,
7396,6/9/2018 22:59,-0.004,,,,,,
7397,6/9/2018 23:59,-0.004,,,,,,
7398,6/10/2018 0:59,-0.004,,,,,,
7399,6/10/2018 1:59,-0.004,,,,,,
7400,6/10/2018 2:59,-0.004,,,,,,
7401,6/10/2018 3:59,-0.004,,,,,,
7402,6/10/2018 4:59,-0.004,,,,,,
7403,6/10/2018 5:59,0.024,,,,,,
7404,6/10/2018 6:59,0.024,,,,,,
7405,6/10/2018 7:59,0.024,,,,,,
7406,6/10/2018 8:59,0.024,,,,,,
7407,6/10/2018 9:59,0.024,,,,,,
7408,6/10/2018 10:59,0.024,,,,,,
7409,6/10/2018 11:59,0.024,,,,,,
7410,6/10/2018 12:59,0.024,,,,,,
7411,6/10/2018 13:59,0.051,,,,,,
7412,6/10/2018 14:59,0.051,,,,,,
7413,6/10/2018 15:59,0.051,,,,,,
7414,6/10/2018 16:59,0.051,,,,,,
7415,6/10/2018 17:59,0.051,,,,,,
7416,6/10/2018 18:59,0.051,,,,,,
7417,6/10/2018 19:59,0.051,,,,,,
7418,6/10/2018 20:59,0.051,,,,,,
7419,6/10/2018 21:59,0.051,,,,,,
7420,6/10/2018 22:59,0.051,,,,,,
7421,6/10/2018 23:59,0.051,,,,,,
7422,6/11/2018 0:59,0.051,,,,,,
7423,6/11/2018 1:59,0.051,,,,,,
7424,6/11/2018 2:59,0.051,,,,,,
7425,6/11/2018 3:59,0.051,,,,,,
7426,6/11/2018 4:59,0.051,,,,,,
7427,6/11/2018 5:59,0.051,,,,,,
7428,6/11/2018 6:59,0.051,,,,,,
7429,6/11/2018 7:59,0.051,,,,,,
7430,6/11/2018 8:59,0.051,,,,,,
7431,6/11/2018 9:59,0.051,,,,,,
7432,6/11/2018 10:59,0.051,,,,,,
7433,6/11/2018 11:59,0.051,,,,,,
7434,6/11/2018 12:59,0.051,,,,,,
7435,6/11/2018 13:59,0.051,,,,,,
7436,6/11/2018 14:59,0.051,,,,,,
7437,6/11/2018 15:59,0.051,,,,,,
7438,6/11/2018 16:59,0.051,,,,,,
7439,6/11/2018 17:59,0.051,,,,,,
7440,6/11/2018 18:59,0.051,,,,,,
7441,6/11/2018 19:59,0.051,,,,,,
7442,6/11/2018 20:59,0.051,,,,,,
7443,6/11/2018 21:59,0.051,,,,,,
7444,6/11/2018 22:59,0.051,,,,,,
7445,6/11/2018 23:59,0.051,,,,,,
7446,6/12/2018 0:59,0.051,,,,,,
7447,6/12/2018 1:59,0.051,,,,,,
7448,6/12/2018 2:59,0.051,,,,,,
7449,6/12/2018 3:59,0.051,,,,,,
7450,6/12/2018 4:59,0.051,,,,,,
7451,6/12/2018 5:59,0.051,,,,,,
7452,6/12/2018 6:59,0.051,,,,,,
7453,6/12/2018 7:59,0.051,,,,,,
7454,6/12/2018 8:59,0.051,,,,,,
7455,6/12/2018 9:59,0.079,,,,,,
7456,6/12/2018 10:59,0.051,,,,,,
7457,6/12/2018 11:59,0.079,,,,,,
7458,6/12/2018 12:59,0.079,,,,,,
7459,6/12/2018 13:59,0.051,,,,,,
7460,6/12/2018 14:59,0.024,,,,,,
7461,6/12/2018 15:59,0.079,,,,,,
7462,6/12/2018 16:59,0.079,,,,,,
7463,6/12/2018 17:59,0.079,,,,,,
7464,6/12/2018 18:59,0.079,,,,,,
7465,6/12/2018 19:59,0.051,,,,,,
7466,6/12/2018 20:59,0.051,,,,,,
7467,6/12/2018 21:59,0.079,,,,,,
7468,6/12/2018 22:59,0.079,,,,,,
7469,6/12/2018 23:59,0.051,,,,,,
7470,6/13/2018 0:59,0.079,,,,,,
7471,6/13/2018 1:59,0.079,,,,,,
7472,6/13/2018 2:59,0.051,,,,,,
7473,6/13/2018 3:59,0.051,,,,,,
7474,6/13/2018 4:59,0.051,,,,,,
7475,6/13/2018 5:59,0.079,,,,,,
7476,6/13/2018 6:59,0.079,,,,,,
7477,6/13/2018 7:59,0.079,,,,,,
7478,6/13/2018 8:59,0.079,,,,,,
7479,6/13/2018 9:59,0.051,,,,,,
7480,6/13/2018 10:59,0.051,,,,,,
7481,6/13/2018 11:59,0.051,,,,,,
7482,6/13/2018 12:59,0.051,,,,,,
7483,6/13/2018 13:59,0.051,,,,,,
7484,6/13/2018 14:59,0.051,,,,,,
7485,6/13/2018 15:59,0.051,,,,,,
7486,6/13/2018 16:59,0.051,,,,,,
7487,6/13/2018 17:59,0.051,,,,,,
7488,6/13/2018 18:59,0.024,,,,,,
7489,6/13/2018 19:59,-0.004,,,,,,
7490,6/13/2018 20:59,-0.004,,,,,,
7491,6/13/2018 21:59,-0.032,,,,,,
7492,6/13/2018 22:59,-0.032,,,,,,
7493,6/13/2018 23:59,-0.032,,,,,,
7494,6/14/2018 0:59,-0.032,,,,,,
7495,6/14/2018 1:59,-0.032,,,,,,
7496,6/14/2018 2:59,-0.032,,,,,,
7497,6/14/2018 3:59,-0.032,,,,,,
7498,6/14/2018 4:59,-0.032,,,,,,
7499,6/14/2018 5:59,-0.032,,,,,,
7500,6/14/2018 6:59,-0.032,,,,,,
7501,6/14/2018 7:59,-0.032,,,,,,
7502,6/14/2018 8:59,-0.032,,,,,,
7503,6/14/2018 9:59,-0.004,,,,,,
7504,6/14/2018 10:59,-0.004,,,,,,
7505,6/14/2018 11:59,0.024,,,,,,
7506,6/14/2018 12:59,0.024,,,,,,
7507,6/14/2018 13:59,0.051,,,,,,
7508,6/14/2018 14:59,0.024,,,,,,
7509,6/14/2018 15:59,0.024,,,,,,
7510,6/14/2018 16:59,-0.032,,,,,,
7511,6/14/2018 17:59,-0.032,,,,,,
7512,6/14/2018 18:59,-0.032,,,,,,
7513,6/14/2018 19:59,-0.032,,,,,,
7514,6/14/2018 20:59,-0.032,,,,,,
7515,6/14/2018 21:59,-0.032,,,,,,
7516,6/14/2018 22:59,-0.032,,,,,,
7517,6/14/2018 23:59,-0.032,,,,,,
7518,6/15/2018 0:59,-0.032,,,,,,
7519,6/15/2018 1:59,-0.032,,,,,,
7520,6/15/2018 2:59,-0.032,,,,,,
7521,6/15/2018 3:59,-0.004,,,,,,
7522,6/15/2018 4:59,-0.004,,,,,,
7523,6/15/2018 5:59,0.024,,,,,,
7524,6/15/2018 6:59,0.051,,,,,,
7525,6/15/2018 7:59,0.051,,,,,,
7526,6/15/2018 8:59,0.051,,,,,,
7527,6/15/2018 9:59,0.079,,,,,,
7528,6/15/2018 10:59,0.079,,,,,,
7529,6/15/2018 11:59,0.079,,,,,,
7530,6/15/2018 12:59,0.079,,,,,,
7531,6/15/2018 13:59,0.079,,,,,,
7532,6/15/2018 14:59,0.079,,,,,,
7533,6/15/2018 15:59,0.079,,,,,,
7534,6/15/2018 16:59,0.079,,,,,,
7535,6/15/2018 17:59,0.079,,,,,,
7536,6/15/2018 18:59,0.079,,,,,,
7537,6/15/2018 19:59,0.079,,,,,,
7538,6/15/2018 20:59,0.079,,,,,,
7539,6/15/2018 21:59,0.079,,,,,,
7540,6/15/2018 22:59,0.079,,,,,,
7541,6/15/2018 23:59,0.079,,,,,,
7542,6/16/2018 0:59,0.079,,,,,,
7543,6/16/2018 1:59,0.079,,,,,,
7544,6/16/2018 2:59,0.107,,,,,,
7545,6/16/2018 3:59,0.107,,,,,,
7546,6/16/2018 4:59,0.107,,,,,,
7547,6/16/2018 5:59,0.107,,,,,,
7548,6/16/2018 6:59,0.107,,,,,,
7549,6/16/2018 7:59,0.079,,,,,,
7550,6/16/2018 8:59,0.079,,,,,,
7551,6/16/2018 9:59,0.079,,,,,,
7552,6/16/2018 10:59,0.079,,,,,,
7553,6/16/2018 11:59,0.079,,,,,,
7554,6/16/2018 12:59,0.079,,,,,,
7555,6/16/2018 13:59,0.079,,,,,,
7556,6/16/2018 14:59,0.079,,,,,,
7557,6/16/2018 15:59,0.079,,,,,,
7558,6/16/2018 16:59,0.079,,,,,,
7559,6/16/2018 17:59,0.079,,,,,,
7560,6/16/2018 18:59,0.079,,,,,,
7561,6/16/2018 19:59,0.079,,,,,,
7562,6/16/2018 20:59,0.079,,,,,,
7563,6/16/2018 21:59,0.079,,,,,,
7564,6/16/2018 22:59,0.079,,,,,,
7565,6/16/2018 23:59,0.079,,,,,,
7566,6/17/2018 0:59,0.079,,,,,,
7567,6/17/2018 1:59,0.079,,,,,,
7568,6/17/2018 2:59,0.079,,,,,,
7569,6/17/2018 3:59,0.079,,,,,,
7570,6/17/2018 4:59,0.079,,,,,,
7571,6/17/2018 5:59,0.079,,,,,,
7572,6/17/2018 6:59,0.079,,,,,,
7573,6/17/2018 7:59,0.079,,,,,,
7574,6/17/2018 8:59,0.079,,,,,,
7575,6/17/2018 9:59,0.079,,,,,,
7576,6/17/2018 10:59,0.079,,,,,,
7577,6/17/2018 11:59,0.079,,,,,,
7578,6/17/2018 12:59,0.079,,,,,,
7579,6/17/2018 13:59,0.079,,,,,,
7580,6/17/2018 14:59,0.079,,,,,,
7581,6/17/2018 15:59,0.079,,,,,,
7582,6/17/2018 16:59,0.079,,,,,,
7583,6/17/2018 17:59,0.079,,,,,,
7584,6/17/2018 18:59,0.079,,,,,,
7585,6/17/2018 19:59,0.051,,,,,,
7586,6/17/2018 20:59,0.024,,,,,,
7587,6/17/2018 21:59,-0.004,,,,,,
7588,6/17/2018 22:59,-0.032,,,,,,
7589,6/17/2018 23:59,-0.032,,,,,,
7590,6/18/2018 0:59,-0.032,,,,,,
7591,6/18/2018 1:59,-0.032,,,,,,
7592,6/18/2018 2:59,-0.032,,,,,,
7593,6/18/2018 3:59,-0.032,,,,,,
7594,6/18/2018 4:59,-0.032,,,,,,
7595,6/18/2018 5:59,-0.032,,,,,,
7596,6/18/2018 6:59,-0.032,,,,,,
7597,6/18/2018 7:59,-0.004,,,,,,
7598,6/18/2018 8:59,0.024,,,,,,
7599,6/18/2018 9:59,0.024,,,,,,
7600,6/18/2018 10:59,0.051,,,,,,
7601,6/18/2018 11:59,0.079,,,,,,
7602,6/18/2018 12:59,0.079,,,,,,
7603,6/18/2018 13:59,0.079,,,,,,
7604,6/18/2018 14:59,0.079,,,,,,
7605,6/18/2018 15:59,0.079,,,,,,
7606,6/18/2018 16:59,0.079,,,,,,
7607,6/18/2018 17:59,0.079,,,,,,
7608,6/18/2018 18:59,0.079,,,,,,
7609,6/18/2018 19:59,0.079,,,,,,
7610,6/18/2018 20:59,0.079,,,,,,
7611,6/18/2018 21:59,0.079,,,,,,
7612,6/18/2018 22:59,0.107,,,,,,
7613,6/18/2018 23:59,0.107,,,,,,
7614,6/19/2018 0:59,0.107,,,,,,
7615,6/19/2018 1:59,0.107,,,,,,
7616,6/19/2018 2:59,0.107,,,,,,
7617,6/19/2018 3:59,0.107,,,,,,
7618,6/19/2018 4:59,0.107,,,,,,
7619,6/19/2018 5:59,0.107,,,,,,
7620,6/19/2018 6:59,0.107,,,,,,
7621,6/19/2018 7:59,0.107,,,,,,
7622,6/19/2018 8:59,0.107,,,,,,
7623,6/19/2018 9:59,0.107,,,,,,
7624,6/19/2018 10:59,0.107,,,,,,
7625,6/19/2018 11:59,0.107,,,,,,
7626,6/19/2018 12:59,0.135,,,,,,
7627,6/19/2018 13:59,0.107,,,,,,
7628,6/19/2018 14:59,0.135,,,,,,
7629,6/19/2018 15:59,0.107,,,,,,
7630,6/19/2018 16:59,0.135,,,,,,
7631,6/19/2018 17:59,0.107,,,,,,
7632,6/19/2018 18:59,0.135,,,,,,
7633,6/19/2018 19:59,0.107,,,,,,
7634,6/19/2018 20:59,0.135,,,,,,
7635,6/19/2018 21:59,0.107,,,,,,
7636,6/19/2018 22:59,0.107,,,,,,
7637,6/19/2018 23:59,0.107,,,,,,
7638,6/20/2018 0:59,0.107,,,,,,
7639,6/20/2018 1:59,0.107,,,,,,
7640,6/20/2018 2:59,0.079,,,,,,
7641,6/20/2018 3:59,0.079,,,,,,
7642,6/20/2018 4:59,0.079,,,,,,
7643,6/20/2018 5:59,0.079,,,,,,
7644,6/20/2018 6:59,0.079,,,,,,
7645,6/20/2018 7:59,0.079,,,,,,
7646,6/20/2018 8:59,0.079,,,,,,
7647,6/20/2018 9:59,0.107,,,,,,
7648,6/20/2018 10:59,0.107,,,,,,
7649,6/20/2018 11:59,0.107,,,,,,
7650,6/20/2018 12:59,0.107,,,,,,
7651,6/20/2018 13:59,0.107,,,,,,
7652,6/20/2018 14:59,0.107,,,,,,
7653,6/20/2018 15:59,0.107,,,,,,
7654,6/20/2018 16:59,0.107,,,,,,
7655,6/20/2018 17:59,0.107,,,,,,
7656,6/20/2018 18:59,0.107,,,,,,
7657,6/20/2018 19:59,0.107,,,,,,
7658,6/20/2018 20:59,0.107,,,,,,
7659,6/20/2018 21:59,0.107,,,,,,
7660,6/20/2018 22:59,0.079,,,,,,
7661,6/20/2018 23:59,0.079,,,,,,
7662,6/21/2018 0:59,0.079,,,,,,
7663,6/21/2018 1:59,0.079,,,,,,
7664,6/21/2018 2:59,0.079,,,,,,
7665,6/21/2018 3:59,0.079,,,,,,
7666,6/21/2018 4:59,0.079,,,,,,
7667,6/21/2018 5:59,0.079,,,,,,
7668,6/21/2018 6:59,0.079,,,,,,
7669,6/21/2018 7:59,0.079,,,,,,
7670,6/21/2018 8:59,0.079,,,,,,
7671,6/21/2018 9:59,0.079,,,,,,
7672,6/21/2018 10:59,0.079,,,,,,
7673,6/21/2018 11:59,0.079,,,,,,
7674,6/21/2018 12:59,0.079,,,,,,
7675,6/21/2018 13:59,0.079,,,,,,
7676,6/21/2018 14:59,0.079,,,,,,
7677,6/21/2018 15:59,0.079,,,,,,
7678,6/21/2018 16:59,0.079,,,,,,
7679,6/21/2018 17:59,0.079,,,,,,
7680,6/21/2018 18:59,0.079,,,,,,
7681,6/21/2018 19:59,0.051,,,,,,
7682,6/21/2018 20:59,0.024,,,,,,
7683,6/21/2018 21:59,0.024,,,,,,
7684,6/21/2018 22:59,-0.004,,,,,,
7685,6/21/2018 23:59,-0.004,,,,,,
7686,6/22/2018 0:59,-0.004,,,,,,
7687,6/22/2018 1:59,-0.004,,,,,,
7688,6/22/2018 2:59,0.024,,,,,,
7689,6/22/2018 3:59,0.051,,,,,,
7690,6/22/2018 4:59,0.079,,,,,,
7691,6/22/2018 5:59,0.079,,,,,,
7692,6/22/2018 6:59,0.107,,,,,,
7693,6/22/2018 7:59,0.107,,,,,,
7694,6/22/2018 8:59,0.107,,,,,,
7695,6/22/2018 9:59,0.107,,,,,,
7696,6/22/2018 10:59,0.107,,,,,,
7697,6/22/2018 11:59,0.107,,,,,,
7698,6/22/2018 12:59,0.135,,,,,,
7699,6/22/2018 13:59,0.107,,,,,,
7700,6/22/2018 14:59,0.107,,,,,,
7701,6/22/2018 15:59,0.107,,,,,,
7702,6/22/2018 16:59,0.107,,,,,,
7703,6/22/2018 17:59,0.107,,,,,,
7704,6/22/2018 18:59,0.107,,,,,,
7705,6/22/2018 19:59,0.079,,,,,,
7706,6/22/2018 20:59,0.079,,,,,,
7707,6/22/2018 21:59,0.079,,,,,,
7708,6/22/2018 22:59,0.051,,,,,,
7709,6/22/2018 23:59,0.051,,,,,,
7710,6/23/2018 0:59,0.079,,,,,,
7711,6/23/2018 1:59,0.079,,,,,,
7712,6/23/2018 2:59,0.079,,,,,,
7713,6/23/2018 3:59,0.079,,,,,,
7714,6/23/2018 4:59,0.107,,,,,,
7715,6/23/2018 5:59,0.107,,,,,,
7716,6/23/2018 6:59,0.107,,,,,,
7717,6/23/2018 7:59,0.107,,,,,,
7718,6/23/2018 8:59,0.107,,,,,,
7719,6/23/2018 9:59,0.135,,,,,,
7720,6/23/2018 10:59,0.135,,,,,,
7721,6/23/2018 11:59,0.135,,,,,,
7722,6/23/2018 12:59,0.135,,,,,,
7723,6/23/2018 13:59,0.135,,,,,,
7724,6/23/2018 14:59,0.135,,,,,,
7725,6/23/2018 15:59,0.135,,,,,,
7726,6/23/2018 16:59,0.135,,,,,,
7727,6/23/2018 17:59,0.135,,,,,,
7728,6/23/2018 18:59,0.135,,,,,,
7729,6/23/2018 19:59,0.107,,,,,,
7730,6/23/2018 20:59,0.107,,,,,,
7731,6/23/2018 21:59,0.107,,,,,,
7732,6/23/2018 22:59,0.107,,,,,,
7733,6/23/2018 23:59,0.107,,,,,,
7734,6/24/2018 0:59,0.107,,,,,,
7735,6/24/2018 1:59,0.107,,,,,,
7736,6/24/2018 2:59,0.107,,,,,,
7737,6/24/2018 3:59,0.107,,,,,,
7738,6/24/2018 4:59,0.107,,,,,,
7739,6/24/2018 5:59,0.107,,,,,,
7740,6/24/2018 6:59,0.135,,,,,,
7741,6/24/2018 7:59,0.135,,,,,,
7742,6/24/2018 8:59,0.135,,,,,,
7743,6/24/2018 9:59,0.135,,,,,,
7744,6/24/2018 10:59,0.135,,,,,,
7745,6/24/2018 11:59,0.135,,,,,,
